"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌","comment"
-460.19,-46.02,-419.84,-41.98,-40.34,-4.03,493.83,49.38,158.19,15.82,335.64,33.56,954.02,95.40,578.03,57.80,375.99,37.60,93.52,9.36,483.47,47.46,163.31,16.33,-0.40,-0.40,0.52,0.27,0.89,3333.00,3203.00,3333.00,-2.42,-0.45,95.10,44.34,50.76,79.00,38.00,41.00,1.00,0,1.00,27.00,9.00,18.00,52.00,29.00,23.00,34.18,23.68,43.90,-5.83,-0.75,-11.05,-1.42,-0.98,-0.12,18.29,2.35,17.58,2.31,18.65,2.37,18.35,2.35,19.93,2.58,16.35,2.07,1.00,0.88,1.14,36.09,5.01,36.09,5.01,29.48,3.65,53.91,6.26,53.91,6.26,27.78,4.08,27.00,27.00,27.00,24.00,28.00,23.00,28.00,26.00,31.00,0,0,0,50.00,70.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-138.47,-13.85,-273.40,-27.34,134.94,13.49,468.04,46.80,242.83,24.28,225.21,22.52,606.51,60.65,516.23,51.62,90.27,9.03,212.55,19.06,248.23,22.45,162.34,16.23,-0.09,-0.12,0.77,0.47,2.50,3334.00,3334.00,3281.00,-3.14,-0.36,58.34,41.70,16.64,40.00,29.00,11.00,1.00,0,1.00,15.00,8.00,7.00,25.00,21.00,4.00,37.50,27.59,63.64,-3.46,-0.32,-9.43,-0.92,12.27,1.25,31.20,3.26,30.35,3.25,32.17,3.27,24.26,2.47,24.58,2.51,22.57,2.29,1.29,1.24,1.43,65.21,6.54,45.47,5.01,65.21,6.54,49.23,4.93,49.23,4.93,36.98,3.84,27.00,27.00,30.00,27.00,32.00,22.00,28.00,25.00,44.00,0,0,0,70.00,45.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-190.41,-19.04,-206.62,-20.66,16.21,1.62,819.47,81.95,336.17,33.62,483.30,48.33,1009.87,100.99,542.78,54.28,467.09,46.71,129.85,13.49,234.10,22.98,161.69,16.17,-0.09,-0.12,0.81,0.62,1.03,3449.00,3249.00,3449.00,15.46,1.91,116.09,51.16,64.93,86.00,38.00,48.00,1.00,1.00,0,37.00,14.00,23.00,49.00,24.00,25.00,43.02,36.84,47.92,-2.21,-0.21,-5.44,-0.57,0.34,0.08,22.15,2.55,24.01,2.78,21.01,2.40,20.61,2.29,22.62,2.52,18.68,2.06,1.08,1.06,1.13,76.50,9.10,76.50,9.10,40.31,4.70,56.21,6.26,56.21,6.26,33.98,3.84,31.00,38.00,25.00,25.00,29.00,22.00,36.00,43.00,29.00,0,0,0,210.00,85.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-367.06,-36.71,-221.17,-22.12,-145.89,-14.59,597.94,59.79,188.27,18.83,409.68,40.97,965.01,96.50,409.44,40.94,555.57,55.56,86.90,11.19,427.47,41.07,162.66,16.27,-0.27,-0.30,0.62,0.46,0.74,3406.00,3305.00,3406.00,0,0,100.69,38.78,61.91,81.00,31.00,50.00,0,0,0,31.00,11.00,20.00,50.00,20.00,30.00,38.27,35.48,40.00,-4.53,-0.53,-7.13,-0.88,-2.92,-0.32,19.29,2.42,17.12,2.07,20.48,2.62,19.30,2.36,20.47,2.49,18.52,2.27,1.00,0.84,1.11,35.89,4.90,33.70,4.38,35.89,4.90,50.33,6.26,50.33,6.26,37.38,4.43,24.00,31.00,20.00,26.00,33.00,23.00,23.00,31.00,18.00,0,0,0,190.00,30.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-141.15,-14.12,-123.05,-12.30,-18.11,-1.81,237.48,23.75,112.32,11.23,125.16,12.52,378.64,37.86,235.36,23.54,143.27,14.33,121.35,12.42,170.71,16.76,162.66,16.27,-0.12,-0.16,0.63,0.48,0.87,3333.00,3253.00,3333.00,-3.37,-0.39,36.69,19.03,17.65,26.00,14.00,12.00,1.00,0,1.00,10.00,4.00,6.00,16.00,10.00,6.00,38.46,28.57,50.00,-5.43,-0.54,-8.79,-0.91,-1.51,-0.12,23.75,2.62,28.08,3.18,20.86,2.25,23.66,2.52,23.54,2.54,23.88,2.50,1.00,1.19,0.87,38.65,4.38,38.65,4.38,38.19,4.14,49.32,4.93,49.32,4.93,36.86,3.84,31.00,33.00,29.00,25.00,27.00,23.00,35.00,35.00,34.00,0,0,0,240.00,50.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-266.07,-26.61,-266.37,-26.64,0.31,0.03,751.54,75.15,310.04,31.00,441.50,44.15,1017.61,101.76,576.41,57.64,441.19,44.12,116.04,12.74,340.46,32.99,162.01,16.20,-0.15,-0.18,0.74,0.54,1.00,3457.00,3310.00,3457.00,0,0,106.53,47.11,59.43,81.00,36.00,45.00,0,0,0,34.00,12.00,22.00,47.00,24.00,23.00,41.98,33.33,48.89,-3.28,-0.34,-7.40,-0.77,0.01,0.01,22.10,2.67,25.84,3.19,20.07,2.39,21.65,2.52,24.02,2.75,19.18,2.27,1.02,1.08,1.05,66.24,9.10,66.24,9.10,34.51,4.80,50.81,6.26,50.81,6.26,39.58,4.43,30.00,38.00,23.00,28.00,37.00,23.00,31.00,38.00,23.00,0,0,0,250.00,45.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-100.76,-10.08,-183.78,-18.38,83.02,8.30,375.45,37.54,135.88,13.59,239.57,23.96,476.21,47.62,319.66,31.97,156.55,15.66,112.03,11.10,144.26,14.16,162.01,16.20,-0.09,-0.11,0.79,0.43,1.53,3373.00,3373.00,3369.00,-3.03,-0.34,52.99,29.49,23.49,37.00,21.00,16.00,1.00,0,1.00,15.00,6.00,9.00,22.00,15.00,7.00,40.54,28.57,56.25,-2.72,-0.25,-8.75,-0.88,5.19,0.59,25.03,2.71,22.65,2.51,26.62,2.84,21.65,2.26,21.31,2.24,22.36,2.31,1.16,1.06,1.19,60.91,6.54,39.17,4.41,60.91,6.54,49.35,4.93,49.35,4.93,36.71,3.84,28.00,32.00,23.00,25.00,35.00,19.00,30.00,31.00,28.00,0,0,0,90.00,60.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-224.75,-22.48,-198.97,-19.90,-25.78,-2.58,131.93,13.19,33.45,3.34,98.48,9.85,356.69,35.67,232.42,23.24,124.27,12.43,65.28,7.52,228.23,22.82,152.01,15.20,-0.24,-0.28,0.37,0.14,0.79,3334.00,3195.00,3334.00,-2.18,-0.28,32.14,16.87,15.28,24.00,13.00,11.00,1.00,0,1.00,6.00,2.00,4.00,18.00,11.00,7.00,25.00,15.38,36.36,-9.36,-1.02,-15.31,-1.75,-2.34,-0.17,21.99,2.59,16.72,1.88,24.62,2.95,19.82,2.23,21.13,2.41,17.75,1.95,1.11,0.79,1.39,42.27,5.26,22.45,2.63,42.27,5.26,46.86,4.77,46.86,4.77,28.39,3.24,29.00,31.00,27.00,21.00,33.00,15.00,32.00,31.00,33.00,0,0,0,50.00,80.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-245.41,-24.54,-194.59,-19.46,-50.82,-5.08,630.93,63.09,180.96,18.10,449.97,45.00,876.34,87.63,375.55,37.56,500.79,50.08,129.04,12.23,343.03,32.95,161.36,16.14,-0.18,-0.21,0.72,0.48,0.90,3425.00,3374.00,3425.00,0,0,98.59,36.67,61.92,73.00,27.00,46.00,0,0,0,30.00,9.00,21.00,43.00,18.00,25.00,41.10,33.33,45.65,-3.36,-0.35,-7.21,-0.82,-1.10,-0.08,21.03,2.40,20.11,2.22,21.43,2.48,20.38,2.28,20.86,2.34,20.03,2.23,1.03,0.96,1.07,40.38,4.90,37.01,4.38,40.38,4.90,48.60,4.93,48.60,4.93,40.88,4.43,26.00,34.00,21.00,24.00,31.00,20.00,27.00,36.00,21.00,0,0,0,200.00,25.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-127.75,-12.78,-167.41,-16.74,39.66,3.97,123.28,12.33,11.32,1.13,111.95,11.20,251.03,25.10,178.73,17.87,72.30,7.23,85.06,7.84,180.37,17.14,176.70,17.67,-0.18,-0.21,0.49,0.06,1.55,3291.00,3291.00,2909.00,0,0,23.68,13.10,10.58,16.00,9.00,7.00,0,0,0,5.00,1.00,4.00,11.00,8.00,3.00,31.25,11.11,57.14,-7.98,-0.82,-18.60,-1.89,5.67,0.55,24.66,2.45,11.32,1.13,27.99,2.78,22.82,2.31,22.34,2.27,24.10,2.41,1.08,0.51,1.16,41.30,4.08,11.32,1.13,41.30,4.08,36.87,3.84,35.43,3.38,36.87,3.84,29.00,27.00,31.00,30.00,48.00,25.00,28.00,25.00,38.00,0,0,0,100.00,35.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-367.51,-36.75,-315.03,-31.50,-52.48,-5.25,587.31,58.73,201.58,20.16,385.73,38.57,954.82,95.48,516.61,51.66,438.20,43.82,92.37,13.38,448.88,43.12,161.36,16.14,-0.24,-0.28,0.62,0.39,0.88,3425.00,3269.00,3425.00,0,0,95.62,41.22,54.40,82.00,36.00,46.00,0,0,0,31.00,10.00,21.00,51.00,26.00,25.00,37.80,27.78,45.65,-4.48,-0.52,-8.75,-1.06,-1.14,-0.10,18.95,2.62,20.16,2.79,18.37,2.54,18.72,2.43,19.87,2.54,17.53,2.31,1.01,1.01,1.05,33.06,4.90,33.06,4.41,31.13,4.90,49.56,6.26,49.56,6.26,34.19,4.43,26.00,35.00,20.00,28.00,44.00,20.00,26.00,32.00,19.00,0,0,0,250.00,30.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-220.88,-22.09,-161.46,-16.15,-59.42,-5.94,619.72,61.97,237.18,23.72,382.53,38.25,840.60,84.06,398.65,39.86,441.95,44.20,134.76,12.77,285.02,27.38,162.66,16.27,-0.18,-0.22,0.74,0.60,0.87,3352.00,3310.00,3352.00,-3.06,-0.39,94.02,40.33,53.68,68.00,30.00,38.00,1.00,0,1.00,26.00,10.00,16.00,42.00,20.00,22.00,38.24,33.33,42.11,-3.25,-0.33,-5.38,-0.58,-1.56,-0.14,23.84,2.65,23.72,2.70,23.91,2.63,20.01,2.18,19.93,2.22,20.09,2.15,1.19,1.19,1.19,40.44,5.01,40.44,5.01,40.39,4.90,47.80,4.93,47.80,4.93,42.13,4.43,25.00,29.00,22.00,20.00,20.00,20.00,28.00,34.00,23.00,0,0,0,120.00,25.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-395.42,-39.54,-286.57,-28.66,-108.86,-10.89,672.33,67.23,322.62,32.26,349.71,34.97,1067.75,106.78,609.18,60.92,458.57,45.86,135.35,14.48,416.78,40.92,162.66,16.27,-0.25,-0.29,0.63,0.53,0.76,3333.00,3200.00,3333.00,-2.37,-0.39,108.35,54.24,54.11,90.00,46.00,44.00,1.00,0,1.00,32.00,15.00,17.00,58.00,31.00,27.00,35.56,32.61,38.64,-4.39,-0.52,-6.23,-0.75,-2.47,-0.27,21.01,2.75,21.51,2.86,20.57,2.65,18.41,2.32,19.65,2.50,16.98,2.11,1.14,1.09,1.21,65.61,9.10,65.61,9.10,30.07,4.70,50.33,6.26,50.33,6.26,40.02,4.43,27.00,29.00,24.00,26.00,30.00,23.00,27.00,28.00,25.00,0,0,0,150.00,60.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-72.87,-7.29,-103.87,-10.39,31.00,3.10,325.94,32.59,136.83,13.68,189.10,18.91,398.81,39.88,240.71,24.07,158.10,15.81,107.79,10.75,135.97,13.35,162.66,16.27,-0.07,-0.09,0.82,0.57,1.20,3373.00,3334.00,3373.00,-3.64,-0.39,46.15,24.05,22.10,32.00,17.00,15.00,1.00,0,1.00,14.00,6.00,8.00,18.00,11.00,7.00,43.75,35.29,53.33,-2.28,-0.20,-6.11,-0.62,2.07,0.27,23.28,2.50,22.81,2.46,23.64,2.53,22.16,2.30,21.88,2.30,22.59,2.31,1.05,1.04,1.05,40.39,4.41,40.39,4.41,39.22,4.14,49.27,4.93,49.27,4.93,37.85,3.84,29.00,33.00,25.00,23.00,25.00,22.00,34.00,37.00,28.00,0,0,0,140.00,60.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
