"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌"
2283.60,228.36,1406.86,140.69,876.75,87.67,6755.10,675.51,3740.87,374.09,3014.23,301.42,4471.49,447.15,2334.01,233.40,2137.48,213.75,3204.11,76.23,599.76,18.80,244.29,24.43,0.79,21.78,1.51,1.60,1.41,11650.00,10644.00,11650.00,0,0,450.41,222.91,227.51,110.00,60.00,50.00,0,0,0,49.00,28.00,21.00,61.00,32.00,29.00,44.55,46.67,42.00,20.76,1.24,23.45,1.55,17.53,0.86,137.86,5.97,133.60,6.60,143.53,5.14,73.30,2.57,72.94,2.88,73.71,2.23,1.88,1.83,1.95,654.49,31.17,474.23,31.17,654.49,24.22,276.14,12.39,276.14,12.39,176.85,4.73,62.00,56.00,70.00,77.00,61.00,97.00,51.00,52.00,51.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.75,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1783.32,178.33,867.40,86.74,915.92,91.59,6017.57,601.76,3111.05,311.10,2906.53,290.65,4234.25,423.42,2243.64,224.36,1990.61,199.06,2268.08,69.42,490.46,16.00,244.65,24.47,0.59,7.49,1.42,1.39,1.46,10575.00,10035.00,10575.00,0,0,561.71,260.49,301.22,152.00,78.00,74.00,0,0,0,79.00,41.00,38.00,73.00,37.00,36.00,51.97,52.56,51.35,11.73,0.75,11.12,0.93,12.38,0.55,76.17,3.56,75.88,4.10,76.49,2.97,58.00,2.29,60.64,2.58,55.29,2.00,1.31,1.25,1.38,400.83,19.20,284.57,19.20,400.83,18.46,178.20,9.37,178.20,9.37,125.52,4.19,33.00,31.00,36.00,37.00,30.00,44.00,30.00,31.00,28.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1996.63,199.66,1290.54,129.05,706.08,70.61,6098.09,609.81,3424.99,342.50,2673.11,267.31,4101.47,410.15,2134.44,213.44,1967.03,196.70,2941.30,74.64,639.70,18.03,244.65,24.47,0.69,9.18,1.49,1.61,1.36,10356.00,10156.00,10356.00,0,0,440.13,223.09,217.04,115.00,64.00,51.00,0,0,0,54.00,32.00,22.00,61.00,32.00,29.00,46.96,50.00,43.14,17.36,1.08,20.16,1.33,13.84,0.77,112.93,5.18,107.03,5.52,121.50,4.70,67.24,2.55,66.70,2.85,67.83,2.21,1.68,1.61,1.79,566.58,27.40,386.04,27.40,566.58,23.89,246.51,11.56,246.51,11.56,162.56,4.65,58.00,53.00,65.00,72.00,55.00,96.00,46.00,51.00,41.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,2.75,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1187.51,118.75,608.16,60.82,579.34,57.93,4257.14,425.71,2209.50,220.95,2047.64,204.76,3069.63,306.96,1601.34,160.13,1468.29,146.83,1405.78,58.45,281.97,12.99,244.65,24.47,0.65,5.84,1.39,1.38,1.40,7144.00,6965.00,7144.00,0,0,633.44,291.85,341.59,230.00,114.00,116.00,0,0,0,109.00,53.00,56.00,121.00,61.00,60.00,47.39,46.49,48.28,5.16,0.37,5.33,0.47,4.99,0.27,39.06,2.28,41.69,2.71,36.56,1.87,25.37,1.35,26.25,1.48,24.47,1.23,1.54,1.59,1.49,197.81,12.64,176.75,12.64,197.81,11.00,86.34,5.81,86.34,5.81,59.33,2.61,13.00,13.00,13.00,15.00,13.00,17.00,11.00,12.00,9.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.50,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2059.55,205.95,884.31,88.43,1175.24,117.52,6524.04,652.40,3273.35,327.33,3250.69,325.07,4464.49,446.45,2389.04,238.90,2075.45,207.55,2541.38,71.78,611.91,18.27,245.72,24.57,0.64,9.70,1.46,1.37,1.57,11487.00,10894.00,11487.00,0,0,535.44,245.10,290.35,135.00,69.00,66.00,0,0,0,75.00,38.00,37.00,60.00,31.00,29.00,55.56,55.07,56.06,15.26,0.92,12.82,1.07,17.81,0.77,86.99,3.84,86.14,4.48,87.86,3.19,74.41,2.73,77.07,3.11,71.57,2.32,1.17,1.12,1.23,408.73,21.59,349.05,21.59,408.73,16.78,253.42,11.81,253.42,11.81,157.39,5.14,41.00,40.00,43.00,41.00,34.00,48.00,42.00,46.00,37.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,3.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1985.07,198.51,1097.36,109.74,887.72,88.77,6007.04,600.70,3120.83,312.08,2886.21,288.62,4021.96,402.20,2023.47,202.35,1998.49,199.85,2399.50,70.60,407.23,18.51,245.72,24.57,0.73,"N/A",1.49,1.54,1.44,9825.00,9232.00,9825.00,0,0,474.93,218.39,256.54,134.00,69.00,65.00,0,0,0,62.00,33.00,29.00,72.00,36.00,36.00,46.27,47.83,44.62,14.81,0.92,15.90,1.19,13.66,0.64,96.89,4.70,94.57,5.35,99.52,3.97,55.86,2.34,56.21,2.62,55.51,2.05,1.73,1.68,1.79,409.99,27.80,361.31,27.80,409.99,18.94,212.62,12.08,212.62,12.08,131.05,4.33,46.00,47.00,46.00,61.00,56.00,67.00,34.00,38.00,29.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,2.50,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
936.87,93.69,734.86,73.49,202.01,20.20,4246.94,424.69,2461.20,246.12,1785.74,178.57,3310.07,331.01,1726.34,172.63,1583.73,158.37,1298.93,56.52,360.13,16.06,245.72,24.57,0.55,3.20,1.28,1.43,1.13,7022.00,6883.00,7022.00,0,0,614.78,269.42,345.36,226.00,106.00,120.00,0,0,0,97.00,45.00,52.00,129.00,61.00,68.00,42.92,42.45,43.33,4.15,0.33,6.93,0.59,1.68,0.10,43.78,2.62,54.69,3.58,34.34,1.79,25.66,1.39,28.30,1.61,23.29,1.20,1.71,1.93,1.47,259.27,17.32,259.27,17.32,125.13,6.23,92.54,5.81,92.39,5.81,92.54,4.34,16.00,19.00,12.00,18.00,22.00,15.00,14.00,18.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2075.98,207.60,1128.25,112.83,947.73,94.77,6659.43,665.94,3513.42,351.34,3146.02,314.60,4583.45,458.35,2385.16,238.52,2198.29,219.83,2489.27,71.36,615.60,17.65,245.72,24.57,0.61,7.74,1.45,1.47,1.43,11553.00,10874.00,11553.00,0,0,589.20,267.73,321.46,151.00,77.00,74.00,0,0,0,76.00,39.00,37.00,75.00,38.00,37.00,50.33,50.65,50.00,13.75,0.83,14.65,1.12,12.81,0.53,87.62,3.91,90.09,4.69,85.03,3.08,61.11,2.29,62.77,2.56,59.41,2.02,1.43,1.44,1.43,408.50,21.84,347.04,21.84,408.50,16.99,206.42,9.86,206.42,9.86,137.53,4.31,34.00,33.00,35.00,37.00,33.00,41.00,30.00,32.00,29.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.50,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1169.01,116.90,576.04,57.60,592.97,59.30,4520.92,452.09,2397.28,239.73,2123.63,212.36,3351.91,335.19,1821.24,182.12,1530.66,153.07,1408.65,58.50,248.64,13.37,245.72,24.57,0.60,9.89,1.35,1.32,1.39,7695.00,7467.00,7695.00,0,0,597.68,290.82,306.86,208.00,109.00,99.00,0,0,0,101.00,53.00,48.00,107.00,56.00,51.00,48.56,48.62,48.48,5.62,0.41,5.28,0.51,5.99,0.30,44.76,2.53,45.23,2.87,44.24,2.15,31.33,1.60,32.52,1.73,30.01,1.45,1.43,1.39,1.47,239.50,13.39,189.67,13.39,239.50,12.89,99.02,6.53,99.02,6.53,66.49,2.98,16.00,16.00,16.00,18.00,16.00,19.00,14.00,15.00,13.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.75,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1710.51,171.05,711.72,71.17,998.80,99.88,5587.67,558.77,2727.11,272.71,2860.57,286.06,3877.16,387.72,2015.39,201.54,1861.77,186.18,1961.32,66.25,509.53,18.18,245.36,24.54,0.62,4.89,1.44,1.35,1.54,9276.00,8873.00,9276.00,0,0,713.77,322.54,391.23,217.00,107.00,110.00,0,0,0,91.00,44.00,47.00,126.00,63.00,63.00,41.94,41.12,42.73,7.88,0.50,6.65,0.60,9.08,0.40,61.40,3.11,61.98,3.65,60.86,2.61,30.77,1.39,31.99,1.53,29.55,1.24,2.00,1.94,2.06,280.44,17.72,256.86,17.72,280.44,13.76,97.51,6.30,97.51,6.30,68.91,2.66,18.00,17.00,19.00,22.00,18.00,25.00,15.00,16.00,14.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,1.50,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1619.88,161.99,818.13,81.81,801.75,80.17,5398.71,539.87,2806.46,280.65,2592.25,259.23,3778.83,377.88,1988.32,198.83,1790.51,179.05,1862.43,65.08,422.62,15.47,245.36,24.54,0.61,6.41,1.43,1.41,1.45,9015.00,8753.00,9015.00,0,0,685.27,316.23,369.04,211.00,106.00,105.00,0,0,0,85.00,43.00,42.00,126.00,63.00,63.00,40.28,40.57,40.00,7.68,0.50,7.72,0.64,7.64,0.36,63.51,3.26,65.27,3.81,61.72,2.70,29.99,1.36,31.56,1.52,28.42,1.21,2.12,2.07,2.17,333.32,17.26,245.43,17.26,333.32,16.59,87.92,5.69,87.92,5.69,67.86,2.59,19.00,16.00,22.00,25.00,18.00,33.00,14.00,14.00,14.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,1.50,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2025.63,202.56,1272.16,127.22,753.47,75.35,6599.72,659.97,3579.89,357.99,3019.83,301.98,4574.10,457.41,2307.73,230.77,2266.36,226.64,2981.75,74.90,748.00,19.82,245.36,24.54,0.71,5.68,1.44,1.55,1.33,12368.00,11211.00,12368.00,0,0,420.89,200.62,220.27,101.00,54.00,47.00,0,0,0,46.00,26.00,20.00,55.00,28.00,27.00,45.54,48.15,42.55,20.06,1.27,23.56,1.63,16.03,0.87,143.47,6.20,137.69,6.82,150.99,5.39,83.17,2.85,82.42,3.19,83.94,2.48,1.73,1.67,1.80,792.11,31.42,504.31,31.42,792.11,27.37,270.90,12.59,270.90,12.59,178.87,5.07,74.00,64.00,85.00,90.00,69.00,119.00,59.00,60.00,59.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,3.00,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
223.74,22.37,340.03,34.00,-116.29,-11.63,2384.54,238.45,1456.90,145.69,927.64,92.76,2160.81,216.08,1116.87,111.69,1043.93,104.39,471.59,32.28,160.79,11.61,245.36,24.54,0.43,1.05,1.10,1.30,0.89,4506.00,4400.00,4506.00,0,0,516.52,246.19,270.34,279.00,137.00,142.00,0,0,0,110.00,55.00,55.00,169.00,82.00,87.00,39.43,40.15,38.73,0.80,0.09,2.48,0.23,-0.82,-0.05,21.68,1.79,26.49,2.25,16.87,1.34,12.79,1.02,13.62,1.12,12.00,0.93,1.70,1.95,1.41,115.47,10.35,115.47,10.35,37.31,2.78,70.69,5.48,70.69,5.48,51.73,3.79,8.00,8.00,8.00,10.00,10.00,10.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,1.00,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1929.45,192.94,1080.67,108.07,848.77,84.88,5867.16,586.72,3081.35,308.13,2785.81,278.58,3937.71,393.77,2000.68,200.07,1937.03,193.70,2204.73,68.81,316.41,13.61,245.72,24.57,0.65,27.78,1.49,1.54,1.44,9520.00,8937.00,9520.00,0,0,564.58,266.50,298.08,164.00,86.00,78.00,0,0,0,71.00,39.00,32.00,93.00,47.00,46.00,43.29,45.35,41.03,11.76,0.73,12.57,0.95,10.88,0.49,82.64,4.05,79.01,4.47,87.06,3.53,42.34,1.81,42.57,1.98,42.11,1.63,1.95,1.86,2.07,468.55,22.10,277.20,19.59,468.55,22.10,122.61,6.79,122.61,6.79,96.64,3.27,32.00,28.00,37.00,45.00,33.00,59.00,22.00,23.00,21.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.00,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
