"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars"
2529.34,25.29,1105.08,11.05,1424.26,14.24,7619.40,76.19,3225.61,32.26,4393.79,43.94,5090.06,50.90,2120.54,21.21,2969.53,29.70,3108.60,23.72,703.16,5.42,-5880.92,-58.81,0.28,0.47,1.50,1.52,1.48,434.00,428.00,434.00,-8.60,-0.07,214.77,101.44,113.34,118.00,55.00,63.00,1.00,1.00,0,59.00,30.00,29.00,59.00,25.00,34.00,50.00,54.55,46.03,21.44,1.96,20.09,1.80,22.61,2.10,129.14,10.98,107.52,9.11,151.51,12.91,86.27,7.06,84.82,6.98,87.34,7.12,1.50,1.27,1.74,244.22,21.76,184.11,15.43,244.22,21.76,173.37,13.48,151.58,12.08,173.37,13.48,57.00,38.00,73.00,72.00,31.00,113.00,41.00,46.00,38.00,0,0,0,"All parameters are changed randomly",41.00,27.00,85.00,42.00,22.00,35.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.06,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-0.75,-0.01,-0.75,-0.01,0,0,0,0,0,0,0,0,0.75,0.01,0.75,0.01,0,0,9627.60,49.05,892.65,8.93,-5994.64,-59.95,"N/A","N/A",0,0,"N/A",45.00,45.00,0,-599.36,-5.99,0.75,0.75,0,0,0,0,1.00,1.00,0,0,0,0,0,0,0,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,0,0,0,0,0,0,0,0,0,0,0,0,"All parameters are changed randomly",100.00,62.00,57.00,70.00,42.00,40.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.06,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
1073.76,10.74,637.70,6.38,436.06,4.36,7399.71,74.00,3342.49,33.42,4057.22,40.57,6325.94,63.26,2704.79,27.05,3621.16,36.21,1855.83,16.10,725.48,7.00,-6034.01,-60.34,0.06,0.11,1.17,1.24,1.12,390.00,380.00,390.00,-21.17,-0.19,231.77,106.57,125.20,144.00,66.00,78.00,1.00,1.00,0,65.00,33.00,32.00,79.00,33.00,46.00,45.14,50.00,41.03,7.46,0.76,9.66,0.89,5.59,0.64,113.84,10.78,101.29,9.56,126.79,12.03,80.08,7.49,81.96,7.78,78.72,7.28,1.42,1.24,1.61,268.49,26.79,159.70,16.03,268.49,26.79,226.73,22.04,226.73,22.04,181.44,16.61,54.00,46.00,60.00,70.00,48.00,94.00,40.00,43.00,37.00,0,0,0,"All parameters are changed randomly",65.00,27.00,78.00,52.00,67.00,20.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.16,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-0.75,-0.01,-0.75,-0.01,0,0,0,0,0,0,0,0,0.75,0.01,0.75,0.01,0,0,9627.60,49.05,892.65,8.93,-5992.41,-59.92,"N/A","N/A",0,0,"N/A",45.00,45.00,0,-599.13,-5.99,0.75,0.75,0,0,0,0,1.00,1.00,0,0,0,0,0,0,0,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,0,0,0,0,0,0,0,0,0,0,0,0,"All parameters are changed randomly",81.00,52.00,22.00,70.00,32.00,50.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.16,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
1143.33,11.43,1058.37,10.58,84.96,0.85,7066.34,70.66,2945.82,29.46,4120.52,41.21,5923.00,59.23,1887.45,18.87,4035.56,40.36,1825.33,15.69,1031.09,9.04,-5991.52,-59.92,0.07,0.10,1.19,1.56,1.02,365.00,358.00,365.00,-15.77,-0.14,226.46,98.83,127.63,139.00,60.00,79.00,1.00,1.00,0,61.00,31.00,30.00,78.00,29.00,49.00,43.88,51.67,37.97,8.23,0.83,17.64,1.70,1.08,0.16,115.84,10.87,95.03,8.91,137.35,12.90,75.94,7.03,65.08,6.00,82.36,7.64,1.53,1.46,1.67,265.40,26.94,159.24,14.97,265.40,26.94,187.93,16.61,115.18,10.34,187.93,16.61,48.00,31.00,61.00,66.00,26.00,107.00,34.00,36.00,33.00,0,0,0,"All parameters are changed randomly",49.00,17.00,90.00,52.00,67.00,40.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.14,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
2019.95,20.20,1219.00,12.19,800.95,8.01,8280.35,82.80,3632.43,36.32,4647.93,46.48,6260.41,62.60,2413.43,24.13,3846.98,38.47,2390.32,19.83,1199.20,10.21,-5892.49,-58.92,0.17,0.27,1.32,1.51,1.21,381.00,367.00,381.00,-22.98,-0.19,234.58,103.82,130.76,140.00,61.00,79.00,1.00,1.00,0,67.00,33.00,34.00,73.00,28.00,45.00,47.86,54.10,43.04,14.43,1.37,19.98,1.86,10.14,0.98,123.59,11.24,110.07,9.98,136.70,12.47,85.76,7.70,86.19,7.70,85.49,7.70,1.44,1.28,1.60,266.15,26.86,203.02,19.38,266.15,26.86,184.27,16.18,167.63,14.43,184.27,16.18,58.00,50.00,63.00,77.00,52.00,102.00,39.00,49.00,34.00,0,0,0,"All parameters are changed randomly",100.00,32.00,43.00,32.00,52.00,25.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.06,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
1556.58,15.57,920.67,9.21,635.91,6.36,8090.05,80.90,3513.76,35.14,4576.30,45.76,6533.48,65.33,2593.09,25.93,3940.39,39.40,1874.89,15.95,985.28,8.71,-5974.18,-59.74,0.11,0.16,1.24,1.36,1.16,375.00,368.00,375.00,-14.23,-0.12,241.13,110.49,130.64,148.00,67.00,81.00,1.00,1.00,0,69.00,35.00,34.00,79.00,32.00,47.00,46.62,52.24,41.98,10.52,1.03,13.74,1.30,7.85,0.80,117.25,10.95,100.39,9.34,134.60,12.61,82.70,7.64,81.03,7.49,83.84,7.75,1.42,1.24,1.61,267.81,26.94,160.98,15.88,267.81,26.94,186.41,16.61,157.07,14.16,186.41,16.61,53.00,41.00,63.00,74.00,45.00,104.00,35.00,37.00,34.00,0,0,0,"All parameters are changed randomly",49.00,70.00,43.00,32.00,47.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.14,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-0.75,-0.01,-0.75,-0.01,0,0,0,0,0,0,0,0,0.75,0.01,0.75,0.01,0,0,9627.60,49.05,892.65,8.93,-5990.18,-59.90,"N/A","N/A",0,0,"N/A",45.00,45.00,0,-598.91,-5.99,0.75,0.75,0,0,0,0,1.00,1.00,0,0,0,0,0,0,0,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,0,0,0,0,0,0,0,0,0,0,0,0,"All parameters are changed randomly",25.00,27.00,29.00,17.00,70.00,50.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.10,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-0.75,-0.01,-0.75,-0.01,0,0,0,0,0,0,0,0,0.75,0.01,0.75,0.01,0,0,9627.60,49.05,892.65,8.93,-5988.84,-59.89,"N/A","N/A",0,0,"N/A",45.00,45.00,0,-598.78,-5.99,0.75,0.75,0,0,0,0,1.00,1.00,0,0,0,0,0,0,0,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,0,0,0,0,0,0,0,0,0,0,0,0,"All parameters are changed randomly",33.00,27.00,64.00,37.00,42.00,40.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.12,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-0.75,-0.01,-0.75,-0.01,0,0,0,0,0,0,0,0,0.75,0.01,0.75,0.01,0,0,9627.60,49.05,892.65,8.93,-5988.84,-59.89,"N/A","N/A",0,0,"N/A",45.00,45.00,0,-598.78,-5.99,0.75,0.75,0,0,0,0,1.00,1.00,0,0,0,0,0,0,0,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,0,0,0,0,0,0,0,0,0,0,0,0,"All parameters are changed randomly",41.00,52.00,90.00,67.00,17.00,40.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.06,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
2182.67,21.83,963.27,9.63,1219.41,12.19,7014.85,70.15,2871.45,28.71,4143.40,41.43,4832.18,48.32,1908.18,19.08,2924.00,29.24,3002.42,23.36,964.43,7.51,-5915.94,-59.16,0.21,0.33,1.45,1.51,1.42,430.00,420.00,430.00,-22.74,-0.19,212.58,101.15,111.43,120.00,56.00,64.00,1.00,1.00,0,58.00,28.00,30.00,62.00,28.00,34.00,48.33,50.00,46.88,18.19,1.69,17.20,1.61,19.05,1.76,120.95,10.56,102.55,8.93,138.11,12.08,77.94,6.61,68.15,5.70,86.00,7.35,1.55,1.51,1.61,235.00,21.96,162.23,14.75,235.00,21.96,172.29,15.55,113.83,11.11,172.29,15.55,48.00,29.00,65.00,60.00,24.00,94.00,36.00,33.00,38.00,0,0,0,"All parameters are changed randomly",100.00,70.00,71.00,17.00,22.00,45.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.14,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
1700.73,17.01,1131.20,11.31,569.52,5.70,7412.15,74.12,3520.66,35.21,3891.49,38.91,5711.42,57.11,2389.45,23.89,3321.97,33.22,3036.23,24.32,845.70,6.80,-6039.15,-60.39,0.14,0.22,1.30,1.47,1.17,420.00,410.00,420.00,-28.47,-0.24,230.80,111.57,119.22,132.00,63.00,69.00,1.00,1.00,0,64.00,34.00,30.00,68.00,29.00,39.00,48.48,53.97,43.48,12.88,1.23,17.96,1.61,8.25,0.89,115.81,10.24,103.55,9.06,129.72,11.58,83.99,7.24,82.39,7.11,85.18,7.34,1.38,1.26,1.52,227.54,21.96,159.82,15.43,227.54,21.96,175.54,15.48,141.56,11.94,175.54,15.48,47.00,38.00,54.00,53.00,31.00,79.00,40.00,47.00,35.00,0,0,0,"All parameters are changed randomly",100.00,70.00,36.00,52.00,57.00,35.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
2566.25,25.66,1064.26,10.64,1501.98,15.02,7281.66,72.82,2912.20,29.12,4369.47,43.69,4715.42,47.15,1847.93,18.48,2867.48,28.67,3407.07,25.70,994.79,7.51,-5916.84,-59.17,0.27,0.50,1.54,1.58,1.52,444.00,433.00,444.00,-23.73,-0.19,215.12,101.58,113.54,119.00,55.00,64.00,1.00,1.00,0,59.00,28.00,31.00,60.00,27.00,33.00,49.58,50.91,48.44,21.57,1.96,19.35,1.79,23.47,2.11,123.42,10.59,104.01,8.91,140.95,12.11,78.59,6.52,68.44,5.59,86.89,7.28,1.57,1.52,1.62,242.40,21.96,167.34,14.75,242.40,21.96,177.72,15.55,113.83,11.11,177.72,15.55,49.00,29.00,65.00,61.00,25.00,93.00,37.00,34.00,39.00,0,0,0,"All parameters are changed randomly",100.00,67.00,71.00,57.00,22.00,45.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.12,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
803.55,8.04,1056.06,10.56,-252.51,-2.53,7501.95,75.02,3449.27,34.49,4052.68,40.53,6698.40,66.98,2393.20,23.93,4305.20,43.05,2455.59,20.38,1389.61,11.64,-5999.73,-60.00,0.02,0.03,1.12,1.44,0.94,395.00,387.00,395.00,-19.71,-0.18,252.24,113.75,138.49,152.00,68.00,84.00,1.00,1.00,0,68.00,36.00,32.00,84.00,32.00,52.00,44.74,52.94,38.10,5.29,0.55,15.53,1.48,-3.01,-0.20,110.32,10.18,95.81,8.82,126.65,11.70,79.74,7.24,74.79,6.78,82.79,7.52,1.38,1.28,1.53,258.54,26.79,160.93,15.60,258.54,26.79,196.69,16.61,120.55,10.98,196.69,16.61,46.00,36.00,55.00,61.00,33.00,91.00,35.00,39.00,32.00,0,0,0,"All parameters are changed randomly",81.00,37.00,57.00,62.00,42.00,20.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.10,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
1628.03,16.28,1159.15,11.59,468.88,4.69,7251.79,72.52,3484.64,34.85,3767.15,37.67,5623.76,56.24,2325.49,23.25,3298.27,32.98,2997.92,24.10,817.57,6.62,-6034.74,-60.35,0.13,0.19,1.29,1.50,1.14,412.00,404.00,412.00,-18.20,-0.16,230.56,114.66,115.90,134.00,66.00,68.00,1.00,1.00,0,65.00,35.00,30.00,69.00,31.00,38.00,48.51,53.03,44.12,12.15,1.17,17.56,1.61,6.90,0.74,111.57,9.99,99.56,8.90,125.57,11.27,81.50,7.14,75.02,6.61,86.80,7.58,1.37,1.33,1.45,229.81,21.96,158.83,15.43,229.81,21.96,166.94,16.25,140.68,11.94,166.94,16.25,47.00,37.00,57.00,56.00,30.00,86.00,39.00,45.00,34.00,0,0,0,"All parameters are changed randomly",89.00,57.00,50.00,22.00,22.00,35.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
531.32,5.31,594.91,5.95,-63.59,-0.64,6795.27,67.95,3107.05,31.07,3688.22,36.88,6263.95,62.64,2512.14,25.12,3751.81,37.52,2060.58,17.33,1457.97,12.37,-5968.80,-59.69,-0.01,-0.01,1.09,1.24,0.98,379.00,370.00,379.00,-13.64,-0.13,223.84,106.95,116.89,135.00,64.00,71.00,1.00,1.00,0,59.00,31.00,28.00,76.00,33.00,43.00,43.70,48.44,39.44,3.94,0.43,9.30,0.92,-0.90,-0.01,115.17,10.62,100.23,9.23,131.72,12.17,82.42,7.48,76.13,6.88,87.25,7.95,1.40,1.32,1.51,266.24,26.92,160.79,15.88,266.24,26.92,164.33,16.25,127.41,11.94,164.33,16.25,54.00,39.00,67.00,77.00,46.00,111.00,36.00,33.00,38.00,0,0,0,"All parameters are changed randomly",65.00,42.00,43.00,62.00,32.00,55.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.12,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,0,"SMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
