"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__13. M.Bias:","__L","__S","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
181.05,7.24,515.76,20.63,-334.71,-13.39,1562.87,62.51,1390.84,55.63,172.03,6.88,1381.81,55.27,875.08,35.00,506.74,20.27,676.94,21.32,735.93,24.34,9145.43,365.82,0.20,0.28,1.13,1.59,0.34,111.00,111.00,52.00,0,0,124.80,89.36,35.44,32.00,23.00,9.00,0,0,0,10.00,9.00,1.00,22.00,14.00,8.00,31.25,39.13,11.11,5.66,0.31,22.42,0.95,-37.19,-1.34,156.29,6.14,154.54,6.05,172.03,6.97,62.81,2.34,62.51,2.32,63.34,2.37,2.49,2.47,2.72,223.27,7.97,223.27,7.97,172.03,6.97,190.49,6.30,190.49,6.30,140.91,5.04,54.00,44.00,81.00,94.00,63.00,366.00,37.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 140.",140.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
750.53,30.02,1057.89,42.32,-307.35,-12.29,1944.36,77.77,1655.36,66.21,289.00,11.56,1193.83,47.75,597.47,23.90,596.36,23.85,1033.69,30.02,412.13,14.47,9139.02,365.56,0.56,2.63,1.63,2.77,0.49,111.00,111.00,48.00,0,0,127.70,83.69,44.00,30.00,20.00,10.00,0,0,0,17.00,14.00,3.00,13.00,6.00,7.00,56.67,70.00,30.00,25.02,0.96,52.89,1.92,-30.74,-0.97,114.37,4.12,118.24,4.26,96.33,3.45,91.83,3.18,99.58,3.55,85.19,2.86,1.25,1.19,1.13,182.74,6.20,182.74,6.20,145.77,4.85,176.44,6.30,176.44,6.30,142.12,5.04,43.00,44.00,40.00,47.00,47.00,44.00,37.00,37.00,38.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.375.",120.00,"Body",1.38,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
651.32,26.05,902.56,36.10,-251.25,-10.05,2039.06,81.56,1765.07,70.60,273.99,10.96,1387.74,55.51,862.51,34.50,525.23,21.01,978.39,29.38,691.18,23.50,9138.68,365.55,0.49,0.86,1.47,2.05,0.52,111.00,111.00,51.00,0,0,138.19,97.22,40.96,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,19.16,0.77,37.61,1.46,-25.12,-0.88,145.65,5.44,147.09,5.50,136.99,5.08,69.39,2.49,71.88,2.57,65.65,2.37,2.10,2.05,2.09,202.36,7.93,202.36,7.93,168.85,6.21,185.34,6.30,185.34,6.30,137.10,5.04,59.00,53.00,75.00,86.00,69.00,193.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.75.",120.00,"Body",1.75,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
474.67,18.99,800.00,32.00,-325.33,-13.01,1616.54,64.66,1379.24,55.17,237.30,9.49,1141.87,45.67,579.24,23.17,562.63,22.51,859.11,26.73,418.69,15.30,9138.24,365.53,0.42,1.31,1.42,2.38,0.42,111.00,111.00,47.00,0,0,121.97,80.38,41.59,30.00,20.00,10.00,0,0,0,17.00,14.00,3.00,13.00,6.00,7.00,56.67,70.00,30.00,15.82,0.65,40.00,1.53,-32.53,-1.11,95.09,3.58,98.52,3.70,79.10,2.99,87.84,3.18,96.54,3.55,80.38,2.86,1.08,1.02,0.98,149.36,5.39,149.36,5.39,117.65,4.21,172.39,6.30,172.39,6.30,132.02,5.04,37.00,36.00,38.00,36.00,36.00,39.00,37.00,37.00,38.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.2.",120.00,"Body",1.20,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
787.25,31.49,1026.07,41.04,-238.83,-9.55,2202.79,88.11,1904.13,76.17,298.65,11.95,1415.54,56.62,878.06,35.12,537.48,21.50,1048.35,30.51,695.88,23.35,9139.57,365.58,0.55,1.04,1.56,2.17,0.56,111.00,111.00,51.00,0,0,141.06,99.12,41.94,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,23.15,0.90,42.75,1.62,-23.88,-0.82,157.34,5.76,158.68,5.82,149.33,5.38,70.78,2.49,73.17,2.57,67.18,2.37,2.22,2.17,2.22,220.12,8.39,220.12,8.39,184.85,6.57,187.78,6.30,187.78,6.30,138.91,5.04,60.00,54.00,75.00,89.00,71.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.85.",120.00,"Body",1.85,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1829.30,73.17,1810.89,72.44,18.42,0.74,3576.63,143.07,2847.43,113.90,729.20,29.17,1747.33,69.89,1036.55,41.46,710.78,28.43,1831.18,42.30,482.91,13.59,9251.78,370.07,1.77,"N/A",2.05,2.75,1.03,118.00,116.00,118.00,0,0,206.20,137.23,68.98,42.00,28.00,14.00,0,0,0,19.00,15.00,4.00,23.00,13.00,10.00,45.24,53.57,28.57,43.55,1.41,64.67,2.06,1.32,0.13,188.24,5.85,189.83,5.91,182.30,5.60,75.97,2.25,79.73,2.40,71.08,2.06,2.48,2.38,2.57,312.45,10.64,312.45,10.64,242.81,6.97,176.73,5.87,174.26,5.87,176.73,5.04,51.00,37.00,79.00,76.00,48.00,179.00,30.00,24.00,38.00,0,0,0,"Changed ""Length"": 120 => 77.",77.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
581.00,23.24,793.47,31.74,-212.46,-8.50,2197.61,87.90,1875.94,75.04,321.67,12.87,1616.61,64.66,1082.48,43.30,534.13,21.37,923.52,27.17,708.64,22.95,9136.03,365.44,0.47,0.85,1.36,1.73,0.60,111.00,111.00,53.00,0,0,144.79,103.31,41.48,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,16.60,0.71,31.74,1.26,-21.25,-0.66,183.13,6.82,187.59,6.94,160.84,6.21,70.29,2.48,72.17,2.53,66.77,2.37,2.61,2.60,2.41,248.20,9.66,248.20,9.66,195.05,7.57,194.59,6.30,194.59,6.30,143.94,5.04,62.00,56.00,78.00,101.00,79.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.125.",120.00,"Body",2.13,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
876.00,35.04,1055.06,42.20,-179.05,-7.16,2569.41,102.78,2186.12,87.44,383.29,15.33,1693.41,67.74,1131.07,45.24,562.34,22.49,1149.45,31.51,759.43,22.58,9141.01,365.64,0.61,1.31,1.52,1.93,0.68,111.00,111.00,55.00,0,0,151.66,107.94,43.72,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,25.03,0.99,42.20,1.59,-17.91,-0.51,214.12,7.64,218.61,7.77,191.64,6.95,73.63,2.48,75.40,2.53,70.29,2.37,2.91,2.90,2.73,295.49,10.82,295.49,10.82,234.44,8.48,200.96,6.30,200.96,6.30,148.65,5.04,66.00,61.00,78.00,113.00,93.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.375.",120.00,"Body",2.38,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
754.12,30.16,970.17,38.81,-216.06,-8.64,2286.20,91.45,1966.08,78.64,320.12,12.80,1532.09,61.28,995.91,39.84,536.18,21.45,875.91,26.32,705.18,23.06,9139.13,365.57,0.60,1.04,1.49,1.97,0.60,111.00,111.00,53.00,0,0,144.71,103.22,41.48,35.00,25.00,10.00,0,0,0,13.00,11.00,2.00,22.00,14.00,8.00,37.14,44.00,20.00,21.55,0.86,38.81,1.49,-21.61,-0.70,175.86,6.49,178.73,6.58,160.06,5.98,69.64,2.46,71.14,2.51,67.02,2.37,2.53,2.51,2.39,235.63,9.32,235.63,9.32,199.83,7.30,192.72,6.30,192.72,6.30,142.56,5.04,61.00,54.00,77.00,94.00,74.00,207.00,41.00,38.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.05.",120.00,"Body",2.05,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1137.65,45.51,1373.40,54.94,-235.75,-9.43,3470.73,138.83,2860.26,114.41,610.48,24.42,2333.09,93.32,1486.85,59.47,846.23,33.85,1270.18,34.92,652.51,18.96,8385.35,335.41,1.75,"N/A",1.49,1.92,0.72,108.00,108.00,103.00,0,0,233.94,153.82,80.11,54.00,36.00,18.00,0,0,0,21.00,16.00,5.00,33.00,20.00,13.00,38.89,44.44,27.78,21.07,0.81,38.15,1.43,-13.10,-0.42,165.27,5.80,178.77,6.35,122.10,4.05,70.70,2.37,74.34,2.51,65.09,2.14,2.34,2.40,1.88,405.67,17.12,405.67,17.12,175.34,5.64,370.84,10.78,370.84,10.78,163.66,5.10,45.00,46.00,42.00,72.00,77.00,55.00,28.00,22.00,37.00,0,0,0,"Changed ""Length"": 120 => 56.",56.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1084.14,43.37,1047.62,41.90,36.52,1.46,4929.53,197.18,3839.42,153.58,1090.11,43.60,3845.39,153.82,2791.80,111.67,1053.59,42.14,1712.15,41.41,960.18,24.70,8633.91,345.36,0.87,58.00,1.28,1.38,1.03,110.00,110.00,105.00,63.33,1.77,397.23,294.11,103.13,82.00,61.00,21.00,1.00,1.00,0,28.00,21.00,7.00,54.00,40.00,14.00,34.15,34.43,33.33,13.22,0.53,17.17,0.68,1.74,0.10,176.05,5.63,182.83,5.94,155.73,4.70,71.21,2.11,69.79,2.08,75.26,2.20,2.47,2.62,2.07,429.61,17.12,429.61,17.12,248.10,7.24,401.50,10.78,401.50,10.78,201.07,5.45,38.00,39.00,38.00,62.00,69.00,40.00,26.00,23.00,36.00,0,0,0,"Changed ""Length"": 120 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
181.05,7.24,515.76,20.63,-334.71,-13.39,1562.87,62.51,1390.84,55.63,172.03,6.88,1381.81,55.27,875.08,35.00,506.74,20.27,676.94,21.32,735.93,24.34,9143.88,365.76,0.20,0.28,1.13,1.59,0.34,111.00,111.00,52.00,0,0,124.80,89.36,35.44,32.00,23.00,9.00,0,0,0,10.00,9.00,1.00,22.00,14.00,8.00,31.25,39.13,11.11,5.66,0.31,22.42,0.95,-37.19,-1.34,156.29,6.14,154.54,6.05,172.03,6.97,62.81,2.34,62.51,2.32,63.34,2.37,2.49,2.47,2.72,223.27,7.97,223.27,7.97,172.03,6.97,190.49,6.30,190.49,6.30,140.91,5.04,54.00,44.00,81.00,94.00,63.00,366.00,37.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 140.",140.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
851.49,34.06,1066.13,42.65,-214.64,-8.59,2336.48,93.46,2031.92,81.28,304.56,12.18,1484.99,59.40,965.79,38.63,519.20,20.77,1025.71,30.60,684.95,23.54,9144.99,365.80,0.60,1.14,1.57,2.10,0.59,111.00,111.00,50.00,0,0,153.99,113.45,40.55,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,22.41,0.87,38.08,1.45,-21.46,-0.76,155.77,5.81,156.30,5.82,152.28,5.71,64.56,2.35,64.39,2.34,64.90,2.37,2.41,2.43,2.35,224.00,8.90,224.00,8.90,185.98,6.97,183.36,6.30,183.36,6.30,135.64,5.04,57.00,50.00,77.00,88.00,70.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
581.00,23.24,793.47,31.74,-212.46,-8.50,2197.61,87.90,1875.94,75.04,321.67,12.87,1616.61,64.66,1082.48,43.30,534.13,21.37,923.52,27.17,708.64,22.95,9144.99,365.80,0.47,0.85,1.36,1.73,0.60,111.00,111.00,53.00,0,0,144.79,103.31,41.48,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,16.60,0.71,31.74,1.26,-21.25,-0.66,183.13,6.82,187.59,6.94,160.84,6.21,70.29,2.48,72.17,2.53,66.77,2.37,2.61,2.60,2.41,248.20,9.66,248.20,9.66,195.05,7.57,194.59,6.30,194.59,6.30,143.94,5.04,62.00,56.00,78.00,101.00,79.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.125.",120.00,"Body",2.13,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
272.07,10.88,742.37,29.69,-470.30,-18.81,3171.71,126.87,2667.20,106.69,504.50,20.18,2899.63,115.99,1924.83,76.99,974.80,38.99,1027.79,30.27,881.83,28.43,8387.84,335.51,0.29,0.50,1.09,1.39,0.52,108.00,108.00,103.00,25.53,0.92,269.04,191.41,77.63,69.00,49.00,20.00,1.00,1.00,0,22.00,17.00,5.00,47.00,32.00,15.00,31.88,34.69,25.00,3.94,0.25,15.15,0.67,-23.51,-0.79,144.17,5.71,156.89,6.19,100.90,4.05,61.69,2.30,60.15,2.26,64.99,2.41,2.34,2.61,1.55,405.67,17.12,405.67,17.12,143.94,5.64,304.44,10.78,304.44,10.78,149.59,5.45,40.00,38.00,43.00,71.00,76.00,55.00,25.00,19.00,39.00,0,0,0,"Changed ""Length"": 120 => 49.",49.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
815.03,32.60,1001.14,40.05,-186.11,-7.44,2492.79,99.71,2122.31,84.89,370.48,14.82,1677.75,67.11,1121.17,44.85,556.58,22.26,1098.50,30.54,748.83,22.65,9144.77,365.79,0.58,1.22,1.49,1.89,0.67,111.00,111.00,55.00,0,0,150.26,107.00,43.26,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,23.29,0.93,40.05,1.52,-18.61,-0.54,207.73,7.47,212.23,7.61,185.24,6.80,72.95,2.48,74.74,2.53,69.57,2.37,2.85,2.84,2.66,285.67,10.59,285.67,10.59,226.21,8.30,199.67,6.30,199.67,6.30,147.70,5.04,66.00,61.00,78.00,113.00,93.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.325.",120.00,"Body",2.33,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
272.07,10.88,742.37,29.69,-470.30,-18.81,3171.71,126.87,2667.20,106.69,504.50,20.18,2899.63,115.99,1924.83,76.99,974.80,38.99,1027.79,30.27,881.83,28.43,8388.25,335.53,0.29,0.50,1.09,1.39,0.52,108.00,108.00,103.00,25.64,0.92,269.04,191.41,77.63,69.00,49.00,20.00,1.00,1.00,0,22.00,17.00,5.00,47.00,32.00,15.00,31.88,34.69,25.00,3.94,0.25,15.15,0.67,-23.51,-0.79,144.17,5.71,156.89,6.19,100.90,4.05,61.69,2.30,60.15,2.26,64.99,2.41,2.34,2.61,1.55,405.67,17.12,405.67,17.12,143.94,5.64,304.44,10.78,304.44,10.78,149.59,5.45,40.00,38.00,43.00,71.00,76.00,55.00,25.00,19.00,39.00,0,0,0,"Changed ""Length"": 120 => 49.",49.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
