"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-532.42,-5.32,-784.24,-7.84,251.81,2.52,3128.54,31.29,1234.15,12.34,1894.39,18.94,3660.96,36.61,2018.38,20.18,1642.58,16.43,2404.72,21.52,1566.14,15.23,-410.14,-4.10,-0.19,-0.23,0.86,0.61,1.15,0,0,0,-62.24,-0.66,546.75,292.13,254.62,36.00,19.00,17.00,1.00,1.00,0,12.00,5.00,7.00,24.00,14.00,10.00,33.33,26.32,41.18,-14.79,-0.15,-41.28,-0.41,14.81,0.15,260.71,2.61,246.83,2.47,270.63,2.70,152.54,1.52,144.17,1.44,164.26,1.64,1.71,1.71,1.65,460.78,4.60,460.78,4.60,387.64,3.87,473.86,4.74,473.86,4.74,333.65,3.33,205.00,253.00,151.00,284.00,297.00,275.00,166.00,238.00,65.00,0,0,0,"Changed "" Multiplier"": 6 => 5.",30.00,20.00,true,67.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1513.25,15.13,518.52,5.19,994.74,9.95,5342.76,53.43,2377.98,23.78,2964.78,29.65,3829.51,38.30,1859.46,18.59,1970.04,19.70,2561.25,20.88,861.46,8.29,-389.43,-3.89,0.56,1.57,1.40,1.28,1.51,0,0,0,59.97,0.52,877.09,405.69,471.40,58.00,27.00,31.00,1.00,0,1.00,26.00,11.00,15.00,32.00,16.00,16.00,44.83,40.74,48.39,26.09,0.26,19.20,0.19,32.09,0.32,205.49,2.05,216.18,2.16,197.65,1.98,119.67,1.19,116.22,1.16,123.13,1.23,1.72,1.86,1.61,664.10,6.64,664.10,6.64,373.40,3.73,264.15,2.64,166.61,1.66,264.15,2.64,117.00,124.00,111.00,161.00,175.00,151.00,81.00,88.00,74.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 3.",50.00,20.00,true,110.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-571.13,-5.71,-1003.87,-10.04,432.74,4.33,3381.73,33.82,1189.83,11.90,2191.90,21.92,3952.86,39.53,2193.69,21.94,1759.16,17.59,1788.85,15.88,1396.79,12.94,-389.58,-3.90,-0.18,-0.23,0.86,0.54,1.25,0,0,0,60.12,0.64,681.40,329.49,351.91,45.00,22.00,23.00,1.00,0,1.00,16.00,6.00,10.00,29.00,16.00,13.00,35.56,27.27,43.48,-12.69,-0.13,-45.63,-0.46,18.81,0.19,211.36,2.11,198.30,1.98,219.19,2.19,136.31,1.36,137.11,1.37,135.32,1.35,1.55,1.45,1.62,380.94,3.81,314.88,3.15,380.94,3.81,382.08,3.82,382.08,3.82,264.15,2.64,175.00,183.00,167.00,120.00,54.00,159.00,205.00,232.00,173.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.45.",50.00,20.00,true,110.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
6.31,0.06,-420.79,-4.21,427.10,4.27,4111.83,41.12,1507.19,15.07,2604.64,26.05,4105.52,41.06,1927.98,19.28,2177.54,21.78,1661.59,15.11,1115.38,10.73,-389.62,-3.90,0.02,0.04,1.00,0.78,1.20,0,0,0,60.16,0.60,966.79,435.01,531.78,64.00,29.00,35.00,1.00,0,1.00,24.00,10.00,14.00,40.00,19.00,21.00,37.50,34.48,40.00,0.10,0,-14.51,-0.14,12.20,0.12,171.33,1.71,150.72,1.51,186.05,1.86,102.64,1.02,101.47,1.01,103.69,1.03,1.67,1.49,1.79,305.57,3.05,232.40,2.32,305.57,3.05,290.34,2.90,290.34,2.90,201.89,2.02,84.00,72.00,95.00,69.00,31.00,96.00,93.00,94.00,93.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",50.00,20.00,true,110.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-847.23,-8.47,-910.74,-9.11,63.50,0.64,2850.76,28.51,1046.72,10.47,1804.04,18.04,3697.99,36.98,1957.45,19.57,1740.54,17.41,1541.83,14.63,1425.86,13.80,-409.70,-4.10,-0.42,-0.43,0.77,0.54,1.04,0,0,0,60.16,0.66,471.80,254.51,217.29,31.00,17.00,14.00,1.00,0,1.00,9.00,4.00,5.00,22.00,13.00,9.00,29.03,23.53,35.71,-27.33,-0.27,-53.57,-0.54,4.54,0.05,316.75,3.17,261.68,2.61,360.81,3.61,168.09,1.68,150.57,1.50,193.39,1.92,1.88,1.74,1.87,513.71,5.13,380.76,3.80,513.71,5.13,473.86,4.74,473.86,4.74,333.65,3.33,282.00,219.00,359.00,276.00,116.00,405.00,284.00,250.00,333.00,0,0,0,"Changed all parameters randomly.",25.00,17.50,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.45,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1351.55,-13.52,-733.86,-7.34,-617.68,-6.18,3127.64,31.28,1781.21,17.81,1346.43,13.46,4479.19,44.79,2515.07,25.15,1964.12,19.64,645.05,6.69,1453.46,14.40,-306.69,-3.07,-1.27,-0.79,0.70,0.71,0.69,0,0,0,0,0,1320.02,735.00,585.02,88.00,49.00,39.00,0,0,0,39.00,22.00,17.00,49.00,27.00,22.00,44.32,44.90,43.59,-15.36,-0.15,-14.98,-0.15,-15.84,-0.16,80.20,0.80,80.96,0.81,79.20,0.79,91.41,0.91,93.15,0.93,89.28,0.89,0.88,0.87,0.89,171.56,1.71,171.56,1.71,171.08,1.71,290.34,2.90,290.34,2.90,201.89,2.02,48.00,45.00,53.00,49.00,41.00,59.00,48.00,47.00,48.00,0,0,0,"Changed all parameters randomly.",75.00,5.00,true,59.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.55,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1306.48,-13.06,-684.15,-6.84,-622.33,-6.22,3334.12,33.34,1828.05,18.28,1506.06,15.06,4640.60,46.41,2512.21,25.12,2128.39,21.28,513.26,5.17,1561.33,15.28,-306.72,-3.07,-1.34,-0.80,0.72,0.73,0.71,0,0,0,60.16,0.69,1192.50,629.96,562.54,79.00,42.00,37.00,1.00,0,1.00,27.00,14.00,13.00,52.00,28.00,24.00,34.18,33.33,35.14,-16.54,-0.16,-16.29,-0.16,-16.82,-0.17,123.49,1.23,130.58,1.30,115.85,1.16,89.24,0.89,89.72,0.90,88.68,0.88,1.38,1.46,1.31,243.09,2.43,194.60,1.94,243.09,2.43,290.34,2.90,290.34,2.90,201.89,2.02,59.00,55.00,64.00,57.00,61.00,54.00,60.00,52.00,69.00,0,0,0,"Changed "" R:R    1:"": 1.55 => 2.15.",75.00,5.00,true,59.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
998.89,9.99,386.78,3.87,612.11,6.12,3491.09,34.91,1563.80,15.64,1927.29,19.27,2492.21,24.92,1177.02,11.77,1315.18,13.15,1745.04,14.96,650.53,5.84,-410.37,-4.10,0.62,1.40,1.40,1.33,1.47,0,0,0,-62.47,-0.57,862.35,443.12,419.23,57.00,29.00,28.00,1.00,1.00,0,35.00,16.00,19.00,22.00,13.00,9.00,61.40,55.17,67.86,17.52,0.18,13.34,0.14,21.86,0.22,99.75,1.00,97.74,0.98,101.44,1.01,113.28,1.13,90.54,0.90,146.13,1.46,0.88,1.08,0.69,370.44,3.70,370.44,3.70,175.83,1.76,269.91,2.70,150.61,1.50,269.91,2.70,76.00,82.00,69.00,91.00,125.00,62.00,51.00,28.00,84.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 1.05.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
401.12,4.01,300.71,3.01,100.41,1.00,3999.41,39.99,1793.77,17.94,2205.64,22.06,3598.29,35.98,1493.06,14.93,2105.23,21.05,1721.49,15.49,1065.86,10.25,-410.37,-4.10,0.17,0.39,1.11,1.20,1.05,0,0,0,-62.47,-0.60,697.63,337.98,359.65,46.00,22.00,24.00,1.00,1.00,0,24.00,11.00,13.00,22.00,11.00,11.00,52.17,50.00,54.17,8.72,0.09,13.67,0.14,4.18,0.04,166.64,1.67,163.07,1.63,169.66,1.70,163.56,1.63,135.73,1.35,191.38,1.91,1.02,1.20,0.89,563.16,5.63,563.16,5.63,262.01,2.62,397.35,3.97,218.37,2.18,397.35,3.97,129.00,149.00,111.00,165.00,231.00,109.00,90.00,67.00,113.00,0,0,0,"Changed "" Multiplier"": 4 => 6.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1662.48,-16.62,-17.78,-0.18,-1644.70,-16.45,2195.96,21.96,1710.72,17.11,485.23,4.85,3858.43,38.58,1728.50,17.29,2129.93,21.30,681.64,7.71,2267.04,22.25,-374.16,-3.74,-1.33,-0.80,0.57,0.99,0.23,0,0,0,-62.74,-0.75,608.79,352.75,256.04,40.00,23.00,17.00,1.00,1.00,0,15.00,10.00,5.00,25.00,13.00,12.00,37.50,43.48,29.41,-41.56,-0.41,-0.77,0,-96.75,-0.97,146.40,1.46,171.07,1.71,97.05,0.97,154.34,1.54,132.96,1.32,177.49,1.77,0.95,1.29,0.55,563.16,5.63,563.16,5.63,159.52,1.59,397.35,3.97,218.37,2.18,397.35,3.97,104.00,120.00,81.00,136.00,197.00,15.00,84.00,62.00,109.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 5.",50.00,5.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-914.30,-9.14,-584.65,-5.85,-329.65,-3.30,1399.77,14.00,552.11,5.52,847.66,8.48,2314.07,23.14,1136.76,11.37,1177.32,11.77,1105.73,11.24,1557.29,15.36,-374.12,-3.74,-0.69,-0.57,0.61,0.49,0.72,0,0,0,-39.01,-0.43,262.32,142.17,120.16,17.00,9.00,8.00,1.00,1.00,0,5.00,2.00,3.00,12.00,7.00,5.00,29.41,22.22,37.50,-53.78,-0.53,-64.96,-0.64,-41.21,-0.41,279.95,2.80,276.05,2.76,282.55,2.82,192.84,1.92,162.39,1.61,235.46,2.35,1.45,1.70,1.20,310.91,3.11,295.42,2.95,310.91,3.11,524.79,5.24,294.17,2.94,524.79,5.24,275.00,238.00,317.00,82.00,106.00,66.00,355.00,275.00,467.00,0,0,0,"Changed all parameters randomly.",100.00,7.50,true,91.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,8.00,3.00,2.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-411.40,-4.11,1.07,11.99,2.11,2.22,2.01,0,0,0,-63.54,-0.50,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""Loopback Period"": 50 => 75.",75.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1817.79,18.18,117.35,1.17,1700.45,17.00,4560.69,45.61,1706.54,17.07,2854.15,28.54,2742.89,27.43,1589.19,15.89,1153.70,11.54,3117.93,23.90,675.90,5.45,-411.43,-4.11,0.67,1.76,1.66,1.07,2.47,0,0,0,-63.58,-0.54,561.33,292.81,268.52,37.00,19.00,18.00,1.00,1.00,0,16.00,7.00,9.00,21.00,12.00,9.00,43.24,36.84,50.00,49.13,0.49,6.18,0.07,94.47,0.94,285.04,2.85,243.79,2.44,317.13,3.17,130.61,1.30,132.43,1.32,128.19,1.28,2.18,1.84,2.47,477.01,4.77,353.32,3.53,477.01,4.77,382.08,3.82,382.08,3.82,269.91,2.70,191.00,194.00,189.00,194.00,53.00,304.00,189.00,276.00,73.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.85.",75.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-182.23,-1.82,-1057.54,-10.58,875.31,8.75,3394.30,33.94,1185.78,11.86,2208.52,22.09,3576.52,35.77,2243.32,22.43,1333.20,13.33,1297.67,12.25,1070.30,10.35,-439.30,-4.39,-0.28,-0.34,0.95,0.53,1.66,0,0,0,0,0,673.67,419.52,254.15,45.00,28.00,17.00,0,0,0,12.00,5.00,7.00,33.00,23.00,10.00,26.67,17.86,41.18,-4.05,-0.04,-37.77,-0.38,51.49,0.51,282.86,2.83,237.16,2.37,315.50,3.15,108.38,1.08,97.54,0.97,133.32,1.33,2.61,2.43,2.37,481.21,4.81,353.32,3.53,481.21,4.81,271.98,2.72,223.49,2.23,271.98,2.72,116.00,88.00,162.00,166.00,41.00,256.00,97.00,98.00,97.00,0,0,0,"Changed ""ATR Period"": 110 => 43.",75.00,20.00,true,43.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-617.12,-6.17,-381.46,-3.81,-235.67,-2.36,2349.64,23.50,1146.17,11.46,1203.47,12.03,2966.76,29.67,1527.63,15.28,1439.14,14.39,682.97,6.66,831.67,8.14,-439.34,-4.39,-0.43,-0.49,0.79,0.75,0.84,0,0,0,0,0,899.98,510.10,389.88,60.00,34.00,26.00,0,0,0,32.00,16.00,16.00,28.00,18.00,10.00,53.33,47.06,61.54,-10.29,-0.10,-11.22,-0.11,-9.06,-0.09,73.43,0.73,71.64,0.72,75.22,0.75,105.96,1.06,84.87,0.85,143.91,1.44,0.69,0.84,0.52,171.56,1.71,171.56,1.71,139.49,1.39,271.98,2.72,150.61,1.50,271.98,2.72,49.00,44.00,55.00,51.00,52.00,50.00,46.00,37.00,64.00,0,0,0,"Changed "" R:R    1:"": 2.85 => 0.85.",75.00,20.00,true,43.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,0.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-3815.07,-38.15,-3362.21,-33.62,-452.87,-4.53,4744.35,47.44,1974.32,19.74,2770.04,27.70,8559.43,85.59,5336.52,53.37,3222.91,32.23,593.19,5.81,4265.64,41.81,-423.51,-4.24,-2.49,-0.93,0.55,0.37,0.86,0,0,0,-64.30,-1.04,2045.41,1085.79,959.62,136.00,72.00,64.00,1.00,1.00,0,65.00,28.00,37.00,71.00,44.00,27.00,47.79,38.89,57.81,-28.05,-0.28,-46.70,-0.47,-7.08,-0.07,72.99,0.73,70.51,0.70,74.87,0.75,120.56,1.20,121.28,1.21,119.37,1.19,0.61,0.58,0.63,196.78,1.97,127.95,1.28,196.78,1.97,378.19,3.78,378.19,3.78,209.12,2.09,49.00,63.00,34.00,32.00,35.00,31.00,65.00,81.00,38.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 1.",75.00,20.00,true,43.00,"hl2",1.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,0.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-617.12,-6.17,-381.46,-3.81,-235.67,-2.36,2349.64,23.50,1146.17,11.46,1203.47,12.03,2966.76,29.67,1527.63,15.28,1439.14,14.39,682.97,6.66,831.67,8.14,-440.62,-4.41,-0.43,-0.49,0.79,0.75,0.84,0,0,0,0,0,899.98,510.10,389.88,60.00,34.00,26.00,0,0,0,32.00,16.00,16.00,28.00,18.00,10.00,53.33,47.06,61.54,-10.29,-0.10,-11.22,-0.11,-9.06,-0.09,73.43,0.73,71.64,0.72,75.22,0.75,105.96,1.06,84.87,0.85,143.91,1.44,0.69,0.84,0.52,171.56,1.71,171.56,1.71,139.49,1.39,271.98,2.72,150.61,1.50,271.98,2.72,49.00,44.00,55.00,51.00,52.00,50.00,46.00,37.00,64.00,0,0,0,"Changed ""ATR Multiplier"": 1 => 4.",75.00,20.00,true,43.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,0.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
