"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
912.26,36.49,1145.28,45.81,-233.02,-9.32,2005.62,80.22,1704.12,68.16,301.49,12.06,1093.36,43.73,558.85,22.35,534.51,21.38,1079.75,30.18,396.59,11.64,9161.91,366.48,0.66,8.81,1.83,3.05,0.56,111.00,111.00,49.00,0,0,110.29,78.31,31.98,25.00,18.00,7.00,0,0,0,17.00,14.00,3.00,8.00,4.00,4.00,68.00,77.78,42.86,36.49,1.34,63.63,2.23,-33.29,-0.95,117.98,4.11,121.72,4.26,100.50,3.44,136.67,4.55,139.71,4.85,133.63,4.25,0.86,0.87,0.75,189.57,6.19,189.57,6.19,152.81,4.84,177.54,6.30,177.54,6.30,149.22,5.04,46.00,48.00,41.00,47.00,47.00,44.00,44.00,49.00,39.00,0,0,0,"Changed ""Length"": 70 => 119.",119.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
195.70,7.83,468.60,18.74,-272.89,-10.92,1273.23,50.93,1089.30,43.57,183.93,7.36,1077.53,43.10,620.70,24.83,456.83,18.27,461.02,15.58,357.40,12.68,9166.56,366.66,0.43,1.10,1.18,1.76,0.40,111.00,111.00,49.00,0,0,87.40,63.51,23.89,22.00,16.00,6.00,0,0,0,13.00,11.00,2.00,9.00,5.00,4.00,59.09,68.75,33.33,8.90,0.43,29.29,1.20,-45.48,-1.63,97.94,3.79,99.03,3.82,91.97,3.63,119.73,4.42,124.14,4.55,114.21,4.25,0.82,0.80,0.81,147.93,5.54,147.93,5.54,123.25,4.84,177.54,6.30,177.54,6.30,133.00,5.04,46.00,47.00,46.00,50.00,49.00,60.00,41.00,42.00,39.00,0,0,0,"Changed ""Length"": 70 => 140.",140.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1150.84,46.03,785.50,31.42,365.35,14.61,1900.90,76.04,1391.29,55.65,509.61,20.38,750.06,30.00,605.80,24.23,144.27,5.77,1152.71,31.57,283.09,9.88,9164.79,366.59,1.50,"N/A",2.53,2.30,3.53,111.00,111.00,109.00,0,0,148.55,108.72,39.83,34.00,25.00,9.00,0,0,0,27.00,19.00,8.00,7.00,6.00,1.00,79.41,76.00,88.89,33.85,1.16,31.42,1.10,40.59,1.30,70.40,2.43,73.23,2.57,63.70,2.10,107.15,3.74,100.97,3.52,144.27,5.04,0.66,0.73,0.44,127.27,4.87,127.27,4.87,101.38,3.16,162.44,5.87,162.44,5.87,144.27,5.04,18.00,18.00,17.00,15.00,14.00,18.00,29.00,33.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 0.9114.",70.00,"Body",0.91,"Close",true,"Dashed","Small",true,true
827.04,33.08,952.23,38.09,-125.19,-5.01,3812.17,152.49,2926.95,117.08,885.22,35.41,2985.13,119.41,1974.71,78.99,1010.41,40.42,1558.51,39.54,734.90,18.64,9130.95,365.24,0.89,2.87,1.28,1.48,0.88,110.00,108.00,110.00,67.18,2.02,296.73,208.86,87.87,63.00,45.00,18.00,1.00,1.00,0,33.00,25.00,8.00,30.00,20.00,10.00,52.38,55.56,44.44,13.13,0.53,21.16,0.79,-6.95,-0.12,115.52,3.78,117.08,3.89,110.65,3.45,99.50,3.05,98.74,3.09,101.04,2.98,1.16,1.19,1.10,202.27,7.41,201.84,7.41,202.27,6.65,424.86,10.78,424.86,10.78,200.15,5.45,31.00,31.00,29.00,30.00,32.00,23.00,31.00,30.00,34.00,0,0,0,"Changed ""Length"": 70 => 35.",35.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1651.60,66.06,1604.58,64.18,47.03,1.88,3007.45,120.30,2496.35,99.85,511.10,20.44,1355.85,54.23,891.77,35.67,464.08,18.56,1653.47,39.83,367.05,11.55,9170.54,366.82,1.24,"N/A",2.22,2.80,1.10,112.00,111.00,112.00,0,0,149.83,111.55,38.29,32.00,24.00,8.00,0,0,0,19.00,16.00,3.00,13.00,8.00,5.00,59.38,66.67,37.50,51.61,1.70,66.86,2.22,5.88,0.14,158.29,5.15,156.02,5.14,170.37,5.17,104.30,3.34,111.47,3.63,92.82,2.88,1.52,1.40,1.84,259.62,9.69,259.62,9.69,215.91,6.34,160.07,5.87,159.85,5.87,160.07,5.04,47.00,37.00,76.00,54.00,38.00,136.00,37.00,35.00,40.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 1.7864.",70.00,"Body",1.79,"Close",true,"Dashed","Small",true,true
1622.74,64.91,1973.15,78.93,-350.41,-14.02,3475.52,139.02,3147.91,125.92,327.62,13.10,1852.79,74.11,1174.76,46.99,678.03,27.12,1871.67,42.83,511.21,14.77,9168.99,366.76,1.92,"N/A",1.88,2.68,0.48,114.00,111.00,114.00,0,0,153.99,113.64,40.36,31.00,23.00,8.00,0,0,0,15.00,14.00,1.00,16.00,9.00,7.00,48.39,60.87,12.50,52.35,1.79,85.79,2.87,-43.80,-1.32,231.70,7.33,224.85,7.18,327.62,9.43,115.80,3.40,130.53,3.82,96.86,2.86,2.00,1.72,3.38,434.67,14.37,434.67,14.37,327.62,9.43,180.42,5.87,180.42,5.87,165.22,5.04,79.00,75.00,90.00,100.00,80.00,382.00,59.00,68.00,48.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 2.6364.",70.00,"Body",2.64,"Close",true,"Dashed","Small",true,true
912.26,36.49,1145.28,45.81,-233.02,-9.32,2005.62,80.22,1704.12,68.16,301.49,12.06,1093.36,43.73,558.85,22.35,534.51,21.38,1079.75,30.18,396.59,11.64,9166.00,366.64,0.66,8.81,1.83,3.05,0.56,111.00,111.00,49.00,0,0,110.29,78.31,31.98,25.00,18.00,7.00,0,0,0,17.00,14.00,3.00,8.00,4.00,4.00,68.00,77.78,42.86,36.49,1.34,63.63,2.23,-33.29,-0.95,117.98,4.11,121.72,4.26,100.50,3.44,136.67,4.55,139.71,4.85,133.63,4.25,0.86,0.87,0.75,189.57,6.19,189.57,6.19,152.81,4.84,177.54,6.30,177.54,6.30,149.22,5.04,46.00,48.00,41.00,47.00,47.00,44.00,44.00,49.00,39.00,0,0,0,"Changed ""Length"": 70 => 126.",126.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1558.06,62.32,1741.31,69.65,-183.25,-7.33,3265.85,130.63,2834.74,113.39,431.11,17.24,1707.79,68.31,1093.43,43.74,614.35,24.57,1839.85,42.41,470.12,12.02,9165.01,366.60,1.67,"N/A",1.91,2.59,0.70,112.00,111.00,112.00,0,0,159.02,117.74,41.28,32.00,24.00,8.00,0,0,0,17.00,15.00,2.00,15.00,9.00,6.00,53.13,62.50,25.00,48.69,1.65,72.55,2.42,-22.91,-0.65,192.11,6.06,188.98,6.04,215.55,6.17,113.85,3.34,121.49,3.62,102.39,2.92,1.69,1.56,2.11,324.24,11.47,324.24,11.47,268.00,7.52,175.96,5.87,175.96,5.87,171.24,5.04,56.00,47.00,85.00,62.00,42.00,212.00,50.00,55.00,43.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 2.1114.",70.00,"Body",2.11,"Close",true,"Dashed","Small",true,true
912.26,36.49,1145.28,45.81,-233.02,-9.32,2005.62,80.22,1704.12,68.16,301.49,12.06,1093.36,43.73,558.85,22.35,534.51,21.38,1079.75,30.18,396.59,11.64,9165.01,366.60,0.66,8.81,1.83,3.05,0.56,111.00,111.00,49.00,0,0,110.29,78.31,31.98,25.00,18.00,7.00,0,0,0,17.00,14.00,3.00,8.00,4.00,4.00,68.00,77.78,42.86,36.49,1.34,63.63,2.23,-33.29,-0.95,117.98,4.11,121.72,4.26,100.50,3.44,136.67,4.55,139.71,4.85,133.63,4.25,0.86,0.87,0.75,189.57,6.19,189.57,6.19,152.81,4.84,177.54,6.30,177.54,6.30,149.22,5.04,46.00,48.00,41.00,47.00,47.00,44.00,44.00,49.00,39.00,0,0,0,"Changed ""Length"": 70 => 126.",126.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1153.23,46.13,935.86,37.43,217.37,8.69,2574.71,102.99,2025.95,81.04,548.76,21.95,1421.48,56.86,1090.09,43.60,331.39,13.26,1235.84,33.83,605.82,17.09,9395.43,375.82,1.14,30.15,1.81,1.86,1.66,113.00,113.00,106.00,0,0,156.35,115.13,41.22,35.00,26.00,9.00,0,0,0,23.00,17.00,6.00,12.00,9.00,3.00,65.71,65.38,66.67,32.95,1.18,35.99,1.29,24.15,0.86,111.94,3.81,119.17,4.09,91.46,3.02,118.46,3.87,121.12,4.00,110.46,3.46,0.95,0.98,0.83,189.18,7.41,189.18,7.41,147.26,4.84,382.10,10.78,382.10,10.78,147.54,5.04,32.00,34.00,29.00,34.00,35.00,32.00,29.00,31.00,22.00,0,0,0,"Changed ""Length"": 70 => 63.",63.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
760.65,30.43,532.17,21.29,228.48,9.14,1416.14,56.65,1050.65,42.03,365.49,14.62,655.48,26.22,518.47,20.74,137.01,5.48,768.40,23.57,287.57,10.57,9164.68,366.59,1.30,"N/A",2.16,2.03,2.67,111.00,111.00,109.00,0,0,140.64,103.02,37.63,34.00,25.00,9.00,0,0,0,28.00,20.00,8.00,6.00,5.00,1.00,82.35,80.00,88.89,22.37,0.81,21.29,0.79,25.39,0.87,50.58,1.84,52.53,1.94,45.69,1.60,109.25,3.99,103.69,3.78,137.01,5.04,0.46,0.51,0.33,95.43,3.77,95.43,3.77,71.88,2.44,158.65,5.87,158.65,5.87,137.01,5.04,15.00,15.00,16.00,12.00,9.00,17.00,31.00,36.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 0.7114.",70.00,"Body",0.71,"Close",true,"Dashed","Small",true,true
1510.91,60.44,1698.67,67.95,-187.76,-7.51,3207.27,128.29,2785.05,111.40,422.22,16.89,1696.35,67.85,1086.38,43.46,609.97,24.40,1791.18,41.76,469.54,12.11,9165.12,366.60,1.65,"N/A",1.89,2.56,0.69,112.00,111.00,112.00,0,0,157.99,117.00,40.99,32.00,24.00,8.00,0,0,0,17.00,15.00,2.00,15.00,9.00,6.00,53.13,62.50,25.00,47.22,1.61,70.78,2.37,-23.47,-0.66,188.66,5.98,185.67,5.97,211.11,6.09,113.09,3.34,120.71,3.62,101.66,2.92,1.67,1.54,2.08,319.05,11.34,319.05,11.34,262.20,7.43,174.43,5.87,174.43,5.87,170.36,5.04,56.00,47.00,84.00,61.00,42.00,207.00,50.00,55.00,43.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 2.0864.",70.00,"Body",2.09,"Close",true,"Dashed","Small",true,true
1704.30,68.17,2050.75,82.03,-346.45,-13.86,3577.27,143.09,3238.04,129.52,339.23,13.57,1872.97,74.92,1187.29,47.49,685.68,27.43,1954.56,43.90,512.39,14.69,9165.12,366.60,1.94,"N/A",1.91,2.73,0.50,114.00,111.00,114.00,0,0,155.64,114.83,40.81,31.00,23.00,8.00,0,0,0,15.00,14.00,1.00,16.00,9.00,7.00,48.39,60.87,12.50,54.98,1.86,89.16,2.96,-43.31,-1.30,238.48,7.47,231.29,7.32,339.23,9.61,117.06,3.40,131.92,3.82,97.95,2.86,2.04,1.75,3.46,445.40,14.64,445.40,14.64,339.23,9.61,181.85,5.87,181.85,5.87,166.53,5.04,79.00,75.00,90.00,100.00,80.00,382.00,59.00,68.00,48.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 2.6864.",70.00,"Body",2.69,"Close",true,"Dashed","Small",true,true
1391.92,55.68,1379.29,55.17,12.63,0.51,2544.12,101.76,2045.12,81.80,499.00,19.96,1152.20,46.09,665.83,26.63,486.37,19.45,1393.79,35.81,446.81,12.67,9280.82,371.23,2.39,"N/A",2.21,3.07,1.03,115.00,115.00,112.00,0,0,150.02,108.01,42.01,32.00,23.00,9.00,0,0,0,22.00,17.00,5.00,10.00,6.00,4.00,68.75,73.91,55.56,43.50,1.46,59.97,1.96,1.40,0.20,115.64,3.79,120.30,3.92,99.80,3.33,115.22,3.66,110.97,3.61,121.59,3.72,1.00,1.08,0.82,194.76,6.80,194.76,6.80,154.34,4.84,166.05,5.87,166.05,5.87,154.03,5.04,45.00,38.00,64.00,49.00,39.00,84.00,37.00,35.00,40.00,0,0,0,"Changed ""Length"": 70 => 84.",84.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
816.98,32.68,1035.11,41.40,-218.13,-8.73,1958.26,78.33,1672.85,66.91,285.41,11.42,1141.29,45.65,637.74,25.51,503.54,20.14,951.07,28.21,411.44,12.66,9165.12,366.60,0.69,7.97,1.72,2.62,0.57,111.00,111.00,48.00,0,0,114.04,83.82,30.22,27.00,20.00,7.00,0,0,0,18.00,15.00,3.00,9.00,5.00,4.00,66.67,75.00,42.86,30.26,1.14,51.76,1.87,-31.16,-0.95,108.79,3.94,111.52,4.04,95.14,3.44,126.81,4.47,127.55,4.64,125.89,4.25,0.86,0.87,0.76,178.66,6.19,178.66,6.19,142.13,4.84,171.55,6.30,171.55,6.30,138.78,5.04,45.00,46.00,41.00,46.00,46.00,44.00,42.00,44.00,39.00,0,0,0,"Changed ""Length"": 70 => 105.",105.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1485.41,59.42,1100.92,44.04,384.49,15.38,4212.74,168.51,3035.90,121.44,1176.84,47.07,2727.33,109.09,1934.98,77.40,792.35,31.69,1913.11,43.96,811.27,18.64,8650.94,346.04,1.04,8.61,1.55,1.57,1.49,111.00,111.00,104.00,76.62,1.92,303.09,210.70,92.39,59.00,42.00,17.00,1.00,1.00,0,34.00,24.00,10.00,25.00,18.00,7.00,57.63,57.14,58.82,25.18,0.87,26.21,0.90,22.62,0.79,123.90,3.76,126.50,3.91,117.68,3.39,109.09,3.07,107.50,3.12,113.19,2.92,1.14,1.18,1.04,219.09,7.41,219.09,7.41,206.94,6.65,469.01,10.78,469.01,10.78,217.26,5.45,31.00,32.00,27.00,30.00,32.00,23.00,33.00,33.00,32.00,0,0,0,"Changed ""Length"": 70 => 42.",42.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1728.31,69.13,1595.19,63.81,133.12,5.32,3312.58,132.50,2685.80,107.43,626.78,25.07,1584.27,63.37,1090.61,43.62,493.66,19.75,2029.20,44.82,371.71,11.16,9166.00,366.64,1.69,"N/A",2.09,2.46,1.27,112.00,111.00,112.00,0,0,158.23,117.37,40.86,32.00,24.00,8.00,0,0,0,18.00,15.00,3.00,14.00,9.00,5.00,56.25,62.50,37.50,54.01,1.77,66.47,2.24,16.64,0.39,184.03,5.76,179.05,5.75,208.93,5.84,113.16,3.35,121.18,3.62,98.73,2.88,1.63,1.48,2.12,303.71,10.92,303.71,10.92,267.84,7.16,169.93,5.87,169.93,5.87,167.73,5.04,54.00,46.00,80.00,58.00,41.00,145.00,50.00,55.00,40.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 2.0114.",70.00,"Body",2.01,"Close",true,"Dashed","Small",true,true
1650.11,66.00,1411.56,56.46,238.55,9.54,2867.70,114.71,2174.10,86.96,693.60,27.74,1217.59,48.70,762.53,30.50,455.05,18.20,1651.98,39.81,417.07,11.26,9279.15,371.17,2.12,"N/A",2.36,2.85,1.52,115.00,115.00,114.00,0,0,163.06,115.00,48.06,34.00,24.00,10.00,0,0,0,24.00,17.00,7.00,10.00,7.00,3.00,70.59,70.83,70.00,48.53,1.57,58.82,1.87,23.85,0.86,119.49,3.80,127.89,4.08,99.09,3.12,121.76,3.78,108.93,3.50,151.68,4.43,0.98,1.17,0.65,204.14,7.41,204.14,7.41,164.58,4.84,168.19,5.87,168.19,5.87,160.71,5.04,38.00,29.00,59.00,39.00,28.00,64.00,37.00,31.00,48.00,0,0,0,"Changed ""Length"": 70 => 77.",77.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
412.25,16.49,696.82,27.87,-284.58,-11.38,1514.72,60.59,1323.61,52.94,191.10,7.64,1102.47,44.10,626.79,25.07,475.68,19.03,555.48,18.19,342.63,12.16,9162.57,366.50,0.82,3.95,1.37,2.11,0.40,111.00,111.00,49.00,0,0,93.70,68.87,24.83,23.00,17.00,6.00,0,0,0,14.00,12.00,2.00,9.00,5.00,4.00,60.87,70.59,33.33,17.92,0.76,40.99,1.60,-47.43,-1.63,108.19,4.09,110.30,4.16,95.55,3.63,122.50,4.42,125.36,4.55,118.92,4.25,0.88,0.88,0.80,161.80,5.82,161.80,5.82,130.42,4.84,177.54,6.30,177.54,6.30,133.00,5.04,46.00,46.00,46.00,50.00,48.00,60.00,41.00,42.00,39.00,0,0,0,"Changed ""Length"": 70 => 133.",133.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
912.26,36.49,1145.28,45.81,-233.02,-9.32,2005.62,80.22,1704.12,68.16,301.49,12.06,1093.36,43.73,558.85,22.35,534.51,21.38,1079.75,30.18,396.59,11.64,9162.46,366.50,0.66,8.81,1.83,3.05,0.56,111.00,111.00,49.00,0,0,110.29,78.31,31.98,25.00,18.00,7.00,0,0,0,17.00,14.00,3.00,8.00,4.00,4.00,68.00,77.78,42.86,36.49,1.34,63.63,2.23,-33.29,-0.95,117.98,4.11,121.72,4.26,100.50,3.44,136.67,4.55,139.71,4.85,133.63,4.25,0.86,0.87,0.75,189.57,6.19,189.57,6.19,152.81,4.84,177.54,6.30,177.54,6.30,149.22,5.04,46.00,48.00,41.00,47.00,47.00,44.00,44.00,49.00,39.00,0,0,0,"Changed ""Length"": 70 => 119.",119.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1153.23,46.13,935.86,37.43,217.37,8.69,2574.71,102.99,2025.95,81.04,548.76,21.95,1421.48,56.86,1090.09,43.60,331.39,13.26,1235.84,33.83,605.82,17.09,9391.71,375.67,1.14,30.15,1.81,1.86,1.66,113.00,113.00,106.00,0,0,156.35,115.13,41.22,35.00,26.00,9.00,0,0,0,23.00,17.00,6.00,12.00,9.00,3.00,65.71,65.38,66.67,32.95,1.18,35.99,1.29,24.15,0.86,111.94,3.81,119.17,4.09,91.46,3.02,118.46,3.87,121.12,4.00,110.46,3.46,0.95,0.98,0.83,189.18,7.41,189.18,7.41,147.26,4.84,382.10,10.78,382.10,10.78,147.54,5.04,32.00,34.00,29.00,34.00,35.00,32.00,29.00,31.00,22.00,0,0,0,"Changed ""Length"": 70 => 63.",63.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
515.46,20.62,541.40,21.66,-25.95,-1.04,2777.23,111.09,2077.26,83.09,699.97,28.00,2261.77,90.47,1535.85,61.43,725.92,29.04,1044.23,31.53,607.91,18.72,8401.18,336.05,0.54,1.76,1.23,1.35,0.96,109.00,109.00,102.00,0,0,213.39,148.32,65.08,51.00,36.00,15.00,0,0,0,27.00,19.00,8.00,24.00,17.00,7.00,52.94,52.78,53.33,10.11,0.45,15.04,0.59,-1.73,-0.10,102.86,3.76,109.33,4.01,87.50,3.14,94.24,3.28,90.34,3.23,103.70,3.38,1.09,1.21,0.84,182.27,7.41,178.61,7.41,182.27,6.65,349.69,10.78,349.69,10.78,177.11,5.45,29.00,30.00,28.00,31.00,32.00,28.00,27.00,27.00,27.00,0,0,0,"Changed ""Length"": 70 => 49.",49.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1487.12,59.48,1159.19,46.37,327.93,13.12,2458.45,98.34,1864.19,74.57,594.25,23.77,971.33,38.85,705.00,28.20,266.33,10.65,1501.15,37.65,297.94,10.77,9159.92,366.40,1.13,"N/A",2.53,2.64,2.23,111.00,111.00,110.00,0,0,153.03,111.85,41.19,34.00,25.00,9.00,0,0,0,25.00,18.00,7.00,9.00,7.00,2.00,73.53,72.00,77.78,43.74,1.44,46.37,1.55,36.44,1.13,98.34,3.29,103.57,3.52,84.89,2.70,107.93,3.70,100.71,3.50,133.16,4.38,0.91,1.03,0.64,170.40,6.66,170.40,6.66,144.83,4.34,157.04,5.87,157.04,5.87,145.90,5.04,26.00,27.00,26.00,25.00,25.00,25.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 1.2364.",70.00,"Body",1.24,"Close",true,"Dashed","Small",true,true
930.50,37.22,1154.96,46.20,-224.46,-8.98,2087.10,83.48,1796.83,71.87,290.27,11.61,1156.61,46.26,641.87,25.67,514.73,20.59,1020.76,29.66,381.48,12.04,9159.81,366.39,0.71,9.02,1.81,2.80,0.56,111.00,111.00,48.00,0,0,115.63,84.83,30.79,27.00,20.00,7.00,0,0,0,18.00,15.00,3.00,9.00,5.00,4.00,66.67,75.00,42.86,34.46,1.27,57.75,2.05,-32.07,-0.95,115.95,4.14,119.79,4.27,96.76,3.44,128.51,4.47,128.37,4.64,128.68,4.25,0.90,0.93,0.75,182.35,6.19,182.35,6.19,146.99,4.84,171.55,6.30,171.55,6.30,143.54,5.04,46.00,48.00,41.00,48.00,49.00,44.00,42.00,44.00,39.00,0,0,0,"Changed ""Length"": 70 => 112.",112.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1651.60,66.06,1604.58,64.18,47.03,1.88,3007.45,120.30,2496.35,99.85,511.10,20.44,1355.85,54.23,891.77,35.67,464.08,18.56,1653.47,39.83,367.05,11.55,9158.92,366.36,1.24,"N/A",2.22,2.80,1.10,112.00,111.00,112.00,0,0,149.83,111.55,38.29,32.00,24.00,8.00,0,0,0,19.00,16.00,3.00,13.00,8.00,5.00,59.38,66.67,37.50,51.61,1.70,66.86,2.22,5.88,0.14,158.29,5.15,156.02,5.14,170.37,5.17,104.30,3.34,111.47,3.63,92.82,2.88,1.52,1.40,1.84,259.62,9.69,259.62,9.69,215.91,6.34,160.07,5.87,159.85,5.87,160.07,5.04,47.00,37.00,76.00,54.00,38.00,136.00,37.00,35.00,40.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 1.7864.",70.00,"Body",1.79,"Close",true,"Dashed","Small",true,true
1291.76,51.67,1013.00,40.52,278.76,11.15,2244.23,89.77,1705.38,68.22,538.85,21.55,952.47,38.10,692.38,27.70,260.09,10.40,1324.24,34.92,298.76,10.86,9158.70,366.35,1.08,"N/A",2.36,2.46,2.07,111.00,111.00,110.00,0,0,149.25,109.16,40.08,34.00,25.00,9.00,0,0,0,25.00,18.00,7.00,9.00,7.00,2.00,73.53,72.00,77.78,37.99,1.29,40.52,1.39,30.97,0.99,89.77,3.08,94.74,3.30,76.98,2.53,105.83,3.70,98.91,3.50,130.04,4.38,0.85,0.96,0.59,158.33,6.24,158.33,6.24,130.56,4.07,156.03,5.87,156.03,5.87,143.47,5.04,24.00,24.00,24.00,21.00,21.00,23.00,31.00,31.00,30.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 1.1614.",70.00,"Body",1.16,"Close",true,"Dashed","Small",true,true
1707.00,68.28,1651.01,66.04,55.98,2.24,3071.19,122.85,2547.96,101.92,523.24,20.93,1364.20,54.57,896.94,35.88,467.26,18.69,1711.78,40.66,367.57,11.51,9158.70,366.35,1.25,"N/A",2.25,2.84,1.12,112.00,111.00,112.00,0,0,150.84,112.28,38.56,32.00,24.00,8.00,0,0,0,19.00,16.00,3.00,13.00,8.00,5.00,59.38,66.67,37.50,53.34,1.74,68.79,2.27,7.00,0.17,161.64,5.22,159.25,5.21,174.41,5.25,104.94,3.34,112.12,3.63,93.45,2.88,1.54,1.42,1.87,264.38,9.82,264.38,9.82,221.31,6.43,160.90,5.87,160.14,5.87,160.90,5.04,48.00,38.00,76.00,55.00,40.00,136.00,37.00,35.00,40.00,0,0,0,"Changed ""RR Ratio"": 1.3728 => 1.8114.",70.00,"Body",1.81,"Close",true,"Dashed","Small",true,true
1650.11,66.00,1411.56,56.46,238.55,9.54,2867.70,114.71,2174.10,86.96,693.60,27.74,1217.59,48.70,762.53,30.50,455.05,18.20,1651.98,39.81,417.07,11.26,9274.45,370.98,2.12,"N/A",2.36,2.85,1.52,115.00,115.00,114.00,0,0,163.06,115.00,48.06,34.00,24.00,10.00,0,0,0,24.00,17.00,7.00,10.00,7.00,3.00,70.59,70.83,70.00,48.53,1.57,58.82,1.87,23.85,0.86,119.49,3.80,127.89,4.08,99.09,3.12,121.76,3.78,108.93,3.50,151.68,4.43,0.98,1.17,0.65,204.14,7.41,204.14,7.41,164.58,4.84,168.19,5.87,168.19,5.87,160.71,5.04,38.00,29.00,59.00,39.00,28.00,64.00,37.00,31.00,48.00,0,0,0,"Changed ""Length"": 70 => 77.",77.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
1485.41,59.42,1100.92,44.04,384.49,15.38,4212.74,168.51,3035.90,121.44,1176.84,47.07,2727.33,109.09,1934.98,77.40,792.35,31.69,1913.11,43.96,811.27,18.64,8647.34,345.89,1.04,8.50,1.55,1.57,1.49,111.00,111.00,104.00,75.31,1.89,303.09,210.70,92.39,59.00,42.00,17.00,1.00,1.00,0,34.00,24.00,10.00,25.00,18.00,7.00,57.63,57.14,58.82,25.18,0.87,26.21,0.90,22.62,0.79,123.90,3.76,126.50,3.91,117.68,3.39,109.09,3.07,107.50,3.12,113.19,2.92,1.14,1.18,1.04,219.09,7.41,219.09,7.41,206.94,6.65,469.01,10.78,469.01,10.78,217.26,5.45,31.00,32.00,27.00,30.00,32.00,23.00,33.00,33.00,32.00,0,0,0,"Changed ""Length"": 70 => 42.",42.00,"Body",1.37,"Close",true,"Dashed","Small",true,true
