"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__ATR Length","__Factor Range","__Step","__Performance Memory","__From Cluster","__Maximum Iteration Steps","__Historical Bars Calculation","__Candle Coloring","__Show Signals","__Show Dashboard","__Location","__Size","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-345.22,-3.45,64.34,0.64,-409.56,-4.10,1315.38,13.15,471.33,4.71,844.05,8.44,1660.60,16.61,406.99,4.07,1253.61,12.54,516.39,5.23,1189.77,11.49,129.95,1.30,-0.06,-0.08,0.79,1.16,0.67,0,0,0,35.93,0.37,277.77,82.61,195.16,18.00,5.00,13.00,1.00,1.00,0,4.00,2.00,2.00,14.00,3.00,11.00,22.22,40.00,15.38,-19.18,-0.19,12.87,0.14,-31.50,-0.31,328.85,3.29,235.67,2.35,422.02,4.22,118.61,1.18,135.66,1.33,113.96,1.14,2.77,1.74,3.70,438.59,4.38,315.11,3.15,438.59,4.38,154.42,1.54,154.42,1.54,148.64,1.49,493.00,645.00,434.00,561.00,94.00,1028.00,473.00,1013.00,326.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,3.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
170.24,1.70,560.83,5.61,-390.59,-3.91,1629.22,16.29,747.07,7.47,882.15,8.82,1458.98,14.59,186.23,1.86,1272.74,12.73,1152.34,10.34,922.05,8.37,129.99,1.30,0.08,0.18,1.12,4.01,0.69,0,0,0,332.99,3.27,353.04,60.47,292.57,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,7.40,0.08,140.21,1.40,-20.56,-0.20,407.30,4.07,373.53,3.73,441.08,4.41,76.79,0.76,93.12,0.93,74.87,0.74,5.30,4.01,5.89,688.07,6.88,496.70,4.96,688.07,6.88,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-632.92,-6.33,-78.86,-0.79,-554.07,-5.54,2240.61,22.41,1234.71,12.35,1005.90,10.06,2873.54,28.74,1313.57,13.14,1559.96,15.60,677.08,6.35,1301.16,12.23,129.95,1.30,-0.18,-0.22,0.78,0.94,0.65,0,0,0,16.92,0.18,997.83,480.30,517.53,66.00,32.00,34.00,1.00,0,1.00,19.00,10.00,9.00,47.00,22.00,25.00,28.79,31.25,26.47,-9.59,-0.09,-2.46,-0.02,-16.30,-0.16,117.93,1.18,123.47,1.23,111.77,1.12,61.14,0.61,59.71,0.60,62.40,0.62,1.93,2.07,1.79,248.65,2.48,184.00,1.84,248.65,2.48,98.65,0.99,98.65,0.99,95.18,0.95,126.00,178.00,77.00,152.00,197.00,102.00,115.00,169.00,67.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,3.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2275.00,-22.75,-1416.36,-14.16,-858.63,-8.59,2402.01,24.02,1041.04,10.41,1360.96,13.61,4677.00,46.77,2457.41,24.57,2219.60,22.20,432.93,4.28,2407.03,23.79,129.95,1.30,-0.54,-0.52,0.51,0.42,0.61,0,0,0,30.07,0.39,2377.13,1222.35,1154.78,158.00,81.00,77.00,1.00,1.00,0,42.00,18.00,24.00,116.00,63.00,53.00,26.58,22.22,31.17,-14.40,-0.14,-17.49,-0.17,-11.15,-0.11,57.19,0.57,57.84,0.58,56.71,0.57,40.32,0.40,39.01,0.39,41.88,0.42,1.42,1.48,1.35,160.77,1.61,157.88,1.58,160.77,1.61,68.46,0.68,62.51,0.62,68.46,0.68,45.00,50.00,40.00,56.00,67.00,48.00,41.00,45.00,37.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,3.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2269.30,-22.69,-1000.13,-10.00,-1269.17,-12.69,1546.51,15.47,682.77,6.83,863.74,8.64,3815.82,38.16,1682.90,16.83,2132.92,21.33,287.34,2.85,2537.68,24.75,129.95,1.30,-0.53,-0.50,0.41,0.41,0.41,0,0,0,30.07,0.39,1537.64,727.29,810.34,102.00,48.00,54.00,1.00,1.00,0,13.00,7.00,6.00,89.00,41.00,48.00,12.75,14.58,11.11,-22.25,-0.22,-20.84,-0.21,-23.50,-0.23,118.96,1.19,97.54,0.97,143.96,1.44,42.87,0.43,41.05,0.41,44.44,0.44,2.78,2.38,3.24,279.84,2.80,144.08,1.44,279.84,2.80,70.77,0.71,70.77,0.71,68.46,0.68,79.00,80.00,79.00,109.00,33.00,198.00,75.00,88.00,64.00,0,0,0,"Changed "" R:R    1:"": 3.1 => 5.2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,5.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-81.28,-0.81,609.83,6.10,-691.11,-6.91,1661.14,16.61,775.70,7.76,885.43,8.85,1742.42,17.42,165.87,1.66,1576.54,15.77,951.52,8.71,1031.96,9.50,129.99,1.30,0.05,0.09,0.95,4.68,0.56,0,0,0,332.99,3.36,428.27,75.51,352.75,28.00,5.00,23.00,1.00,0,1.00,6.00,3.00,3.00,22.00,2.00,20.00,21.43,60.00,13.04,-2.90,-0.03,121.97,1.22,-30.05,-0.30,276.86,2.77,258.57,2.58,295.14,2.95,79.20,0.79,82.94,0.83,78.83,0.78,3.50,3.12,3.74,483.96,4.84,348.14,3.48,483.96,4.84,121.93,1.22,110.01,1.10,121.93,1.22,256.00,225.00,262.00,390.00,174.00,606.00,219.00,301.00,211.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,4.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-679.38,-6.79,-176.71,-1.77,-502.67,-5.03,1549.50,15.49,795.18,7.95,754.32,7.54,2228.88,22.29,971.89,9.72,1256.99,12.57,399.58,3.86,1023.15,9.90,129.99,1.30,-0.16,-0.23,0.70,0.82,0.60,0,0,0,55.65,0.60,667.70,307.60,360.11,44.00,20.00,24.00,1.00,1.00,0,9.00,4.00,5.00,35.00,16.00,19.00,20.45,20.00,20.83,-15.44,-0.15,-8.84,-0.08,-20.94,-0.21,172.17,1.72,198.79,1.99,150.86,1.51,63.68,0.63,60.74,0.60,66.16,0.66,2.70,3.27,2.28,359.22,3.59,257.36,2.57,359.22,3.59,98.65,0.99,98.65,0.99,95.18,0.95,194.00,209.00,181.00,179.00,178.00,181.00,197.00,217.00,181.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,4.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
493.56,4.94,299.19,2.99,194.37,1.94,2186.46,21.86,1164.46,11.64,1022.00,10.22,1692.90,16.93,865.27,8.65,827.63,8.28,1024.00,9.30,337.91,3.20,129.99,1.30,0.11,0.22,1.29,1.35,1.24,0,0,0,55.65,0.53,517.61,277.93,239.67,34.00,18.00,16.00,1.00,1.00,0,8.00,4.00,4.00,26.00,14.00,12.00,23.53,22.22,25.00,14.52,0.15,16.62,0.17,12.15,0.12,273.31,2.73,291.11,2.91,255.50,2.55,65.11,0.65,61.81,0.61,68.97,0.69,4.20,4.71,3.71,520.81,5.20,374.97,3.75,520.81,5.20,98.65,0.99,98.65,0.99,95.18,0.95,256.00,287.00,220.00,370.00,463.00,277.00,220.00,237.00,201.00,0,0,0,"Changed "" R:R    1:"": 4.4 => 6.3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-6158.86,-61.59,-2966.52,-29.67,-3192.34,-31.92,1912.73,19.13,1020.62,10.21,892.11,8.92,8071.59,80.72,3987.14,39.87,4084.45,40.84,165.32,2.43,6248.02,61.93,129.99,1.30,-1.47,-0.83,0.24,0.26,0.22,0,0,0,0,0,6390.21,3225.19,3165.02,426.00,215.00,211.00,0,0,0,81.00,45.00,36.00,345.00,170.00,175.00,19.01,20.93,17.06,-14.46,-0.14,-13.80,-0.14,-15.13,-0.15,23.61,0.24,22.68,0.23,24.78,0.25,23.40,0.23,23.45,0.23,23.34,0.23,1.01,0.97,1.06,78.58,0.79,64.61,0.65,78.58,0.79,42.88,0.43,42.88,0.43,41.31,0.41,10.00,10.00,9.00,15.00,15.00,15.00,9.00,9.00,8.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,3.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4568.99,-45.69,-2085.59,-20.86,-2483.40,-24.83,2021.64,20.22,1102.33,11.02,919.31,9.19,6590.63,65.91,3187.91,31.88,3402.71,34.03,218.87,2.56,4685.21,46.31,129.95,1.30,-0.97,-0.70,0.31,0.35,0.27,0,0,0,0,0,4395.21,2145.04,2250.17,293.00,143.00,150.00,0,0,0,38.00,20.00,18.00,255.00,123.00,132.00,12.97,13.99,12.00,-15.59,-0.16,-14.58,-0.15,-16.56,-0.17,53.20,0.53,55.12,0.55,51.07,0.51,25.85,0.26,25.92,0.26,25.78,0.26,2.06,2.13,1.98,163.62,1.63,136.78,1.37,163.62,1.63,42.88,0.43,42.88,0.43,41.75,0.42,20.00,20.00,20.00,50.00,52.00,48.00,16.00,15.00,16.00,0,0,0,"Changed "" R:R    1:"": 3.3 => 6.3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
373.58,3.74,330.52,3.31,43.06,0.43,2360.07,23.60,1089.33,10.89,1270.74,12.71,1986.49,19.86,758.81,7.59,1227.68,12.28,1018.45,9.25,1072.02,9.76,129.95,1.30,0.09,0.14,1.19,1.44,1.03,0,0,0,16.92,0.16,547.69,255.44,292.25,36.00,17.00,19.00,1.00,0,1.00,12.00,6.00,6.00,24.00,11.00,13.00,33.33,35.29,31.58,10.38,0.11,19.44,0.19,2.27,0.03,196.67,1.97,181.56,1.81,211.79,2.12,82.77,0.82,68.98,0.69,94.44,0.94,2.38,2.63,2.24,291.20,2.91,286.11,2.86,291.20,2.91,121.93,1.22,110.01,1.10,121.93,1.22,242.00,322.00,171.00,391.00,536.00,246.00,168.00,205.00,136.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-688.27,-6.88,-13.98,-0.14,-674.30,-6.74,1100.51,11.01,393.02,3.93,707.49,7.07,1788.78,17.89,406.99,4.07,1381.79,13.82,445.53,4.73,1369.50,13.35,129.95,1.30,-0.14,-0.18,0.62,0.97,0.51,0,0,0,35.93,0.39,292.90,82.55,210.35,19.00,5.00,14.00,1.00,1.00,0,4.00,2.00,2.00,15.00,3.00,12.00,21.05,40.00,14.29,-36.22,-0.36,-2.80,-0.01,-48.16,-0.48,275.13,2.75,196.51,1.96,353.74,3.53,119.25,1.19,135.66,1.33,115.15,1.15,2.31,1.45,3.07,367.73,3.67,263.56,2.63,367.73,3.67,154.42,1.54,154.42,1.54,148.64,1.49,465.00,628.00,407.00,537.00,52.00,1022.00,446.00,1013.00,304.00,0,0,0,"Changed "" Multiplier"": 4 => 5.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1291.78,12.92,956.98,9.57,334.79,3.35,1834.99,18.35,956.98,9.57,878.01,8.78,543.21,5.43,0,0,543.21,5.43,1859.72,15.69,501.70,4.28,129.95,1.30,0.23,1.03,3.38,"N/A",1.62,0,0,0,333.03,2.95,127.92,30.74,97.18,8.00,2.00,6.00,1.00,0,1.00,3.00,2.00,1.00,5.00,0,5.00,37.50,100.00,16.67,161.47,1.62,478.49,4.78,55.80,0.57,611.66,6.11,478.49,4.78,878.01,8.77,108.64,1.07,"N/A",,108.64,1.07,5.63,"N/A",8.08,878.01,8.77,634.91,6.34,878.01,8.77,123.81,1.24,"N/A",,123.81,1.24,944.00,453.00,1108.00,1524.00,453.00,3668.00,596.00,0,596.00,0,0,0,"Changed "" R:R    1:"": 2.7 => 6.3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
197.49,1.97,573.37,5.73,-375.88,-3.76,1656.46,16.56,759.60,7.60,896.86,8.97,1458.98,14.59,186.23,1.86,1272.74,12.73,1179.59,10.56,922.05,8.35,129.95,1.30,0.09,0.19,1.14,4.08,0.71,0,0,0,333.03,3.27,353.04,60.48,292.56,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,8.59,0.09,143.34,1.43,-19.78,-0.19,414.12,4.14,379.80,3.80,448.43,4.48,76.79,0.76,93.12,0.93,74.87,0.74,5.39,4.08,5.99,699.43,6.99,504.96,5.05,699.43,6.99,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-704.36,-7.04,-130.48,-1.30,-573.87,-5.74,2197.39,21.97,1180.09,11.80,1017.30,10.17,2901.75,29.02,1310.57,13.11,1591.17,15.91,560.35,5.37,1132.20,10.89,130.06,1.30,-0.20,-0.25,0.76,0.90,0.64,0,0,0,16.81,0.18,1072.79,510.28,562.51,71.00,34.00,37.00,1.00,0,1.00,23.00,12.00,11.00,48.00,22.00,26.00,32.39,35.29,29.73,-9.92,-0.10,-3.84,-0.04,-15.51,-0.15,95.54,0.95,98.34,0.98,92.48,0.92,60.45,0.60,59.57,0.60,61.20,0.61,1.58,1.65,1.51,214.64,2.14,158.31,1.58,214.64,2.14,98.65,0.99,98.65,0.99,95.18,0.95,116.00,164.00,72.00,154.00,166.00,140.00,98.00,163.00,43.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
373.58,3.74,330.52,3.31,43.06,0.43,2360.07,23.60,1089.33,10.89,1270.74,12.71,1986.49,19.86,758.81,7.59,1227.68,12.28,1018.45,9.25,1072.02,9.76,131.91,1.32,0.09,0.14,1.19,1.44,1.03,0,0,0,14.98,0.14,547.69,255.44,292.25,36.00,17.00,19.00,1.00,0,1.00,12.00,6.00,6.00,24.00,11.00,13.00,33.33,35.29,31.58,10.38,0.11,19.44,0.19,2.27,0.03,196.67,1.97,181.56,1.81,211.79,2.12,82.77,0.82,68.98,0.69,94.44,0.94,2.38,2.63,2.24,291.20,2.91,286.11,2.86,291.20,2.91,121.93,1.22,110.01,1.10,121.93,1.22,242.00,322.00,171.00,391.00,536.00,246.00,168.00,205.00,136.00,0,0,0,"Changed "" Multiplier"": 3 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
197.49,1.97,573.37,5.73,-375.88,-3.76,1656.46,16.56,759.60,7.60,896.86,8.97,1458.98,14.59,186.23,1.86,1272.74,12.73,1179.59,10.56,922.05,8.35,131.91,1.32,0.09,0.19,1.14,4.08,0.71,0,0,0,331.15,3.25,353.04,60.48,292.56,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,8.59,0.09,143.34,1.43,-19.78,-0.19,414.12,4.14,379.80,3.80,448.43,4.48,76.79,0.76,93.12,0.93,74.87,0.74,5.39,4.08,5.99,699.43,6.99,504.96,5.05,699.43,6.99,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 5 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
